stationName,Month,Monthly_Total_Evap
Bakolishallow,2023-05-31,-1.248840570449829
Bakolishallow,2023-06-30,-0.9311230778694153
Bakolishallow,2023-07-31,-1.6836528778076172
Bakolishallow,2023-08-31,-2.1945931911468506
Bakolishallow,2023-09-30,-1.805635929107666
Bakolishallow,2023-10-31,-1.050185203552246
Bakolishallow,2023-11-30,-0.3412618339061737
Bakolishallow,2023-12-31,-0.2663009762763977
Bakolishallow,2024-01-31,-0.16530174016952515
Bakolishallow,2024-02-29,-0.6120095252990723
Bakolishallow,2024-03-31,-0.9566829800605774
Bakolishallow,2024-04-30,-0.31067031621932983
Bakolishallow,2024-05-31,-0.24844178557395935
Bakolishallow,2024-06-30,-0.5393179655075073
Bakolishallow,2024-07-31,-1.8201932907104492
Bakolishallow,2024-08-31,-1.7165864706039429
Bakolishallow,2024-09-30,-1.6479625701904297
Bakolishallow,2024-10-31,-1.6246302127838135
Bakolishallow,2024-11-30,-0.6601758003234863
Bakolishallow,2024-12-31,-0.41859573125839233
Bakolishallow,2025-01-31,-0.7275291085243225
Bakolishallow,2025-02-28,-0.7728786468505859
Bakolishallow,2025-03-31,-1.0459849834442139
Bakolishallow,2025-04-30,-0.48091602325439453
Bakolishallow,2025-05-31,-0.815319836139679
Bakolishallow,2025-06-30,-1.0433835983276367
Bakolishallow,2025-07-31,-1.6789542436599731
Bakolishallow,2025-08-31,-1.658157467842102
Qatlupur_2,2022-12-31,-0.4503558278083801
Qatlupur_2,2023-01-31,-0.49154308438301086
Qatlupur_2,2023-02-28,-0.7340661287307739
Qatlupur_2,2023-03-31,-0.9022701978683472
Qatlupur_2,2023-04-30,-0.9266484379768372
Qatlupur_2,2023-05-31,-1.0980883836746216
Qatlupur_2,2023-06-30,-0.8465375900268555
Qatlupur_2,2023-07-31,-1.6265255212783813
Qatlupur_2,2023-08-31,-2.0826101303100586
Qatlupur_2,2023-09-30,-1.7109549045562744
Qatlupur_2,2023-10-31,-1.0166802406311035
Qatlupur_2,2023-11-30,-0.2932209074497223
Qatlupur_2,2023-12-31,-0.22868385910987854
Qatlupur_2,2024-01-31,-0.13614985346794128
Qatlupur_2,2024-02-29,-0.47031694650650024
Qatlupur_2,2024-03-31,-0.810638427734375
Qatlupur_2,2024-04-30,-0.18559089303016663
Qatlupur_2,2024-05-31,-0.16390103101730347
Qatlupur_2,2024-06-30,-0.43752679228782654
Qatlupur_2,2024-07-31,-1.8066215515136719
Qatlupur_2,2024-08-31,-1.6734707355499268
Qatlupur_2,2024-09-30,-1.6241055727005005
Qatlupur_2,2024-10-31,-1.5567560195922852
Qatlupur_2,2024-11-30,-0.5974920988082886
Qatlupur_2,2024-12-31,-0.3746393918991089
Qatlupur_2,2025-01-31,-0.7130950093269348
Qatlupur_2,2025-02-28,-0.7580608129501343
Qatlupur_2,2025-03-31,-0.9412539005279541
Qatlupur_2,2025-04-30,-0.40471386909484863
Qatlupur_2,2025-05-31,-0.7240294814109802
Qatlupur_2,2025-06-30,-1.0192456245422363
Qatlupur_2,2025-07-31,-1.6486866474151611
Qatlupur_2,2025-08-31,-1.6658574342727661
Kewal Park,2022-12-31,-0.39291173219680786
Kewal Park,2023-01-31,-0.47454363107681274
Kewal Park,2023-02-28,-0.558945894241333
Kewal Park,2023-03-31,-0.9367085695266724
Kewal Park,2023-04-30,-0.8708103895187378
Kewal Park,2023-05-31,-1.3223530054092407
Kewal Park,2023-06-30,-0.9280131459236145
Kewal Park,2023-07-31,-1.7380231618881226
Kewal Park,2023-08-31,-2.0371198654174805
Kewal Park,2023-09-30,-1.624871015548706
Kewal Park,2023-10-31,-0.8628090620040894
Kewal Park,2023-11-30,-0.3527868390083313
Kewal Park,2023-12-31,-0.27965623140335083
Kewal Park,2024-01-31,-0.17517460882663727
Kewal Park,2024-02-29,-0.6001631021499634
Kewal Park,2024-03-31,-0.8434302806854248
Kewal Park,2024-04-30,-0.29977524280548096
Kewal Park,2024-05-31,-0.26318156719207764
Kewal Park,2024-06-30,-0.5895807147026062
Kewal Park,2024-07-31,-1.892614483833313
Kewal Park,2024-08-31,-1.6831039190292358
Kewal Park,2024-09-30,-1.5901093482971191
Kewal Park,2024-10-31,-1.2393112182617188
Kewal Park,2024-11-30,-0.4759770631790161
Kewal Park,2024-12-31,-0.382174015045166
Kewal Park,2025-01-31,-0.7457611560821533
Kewal Park,2025-02-28,-0.5813395977020264
Kewal Park,2025-03-31,-0.8043394088745117
Kewal Park,2025-04-30,-0.41958653926849365
Kewal Park,2025-05-31,-0.8095195889472961
Kewal Park,2025-06-30,-1.1734066009521484
Kewal Park,2025-07-31,-1.7159674167633057
Kewal Park,2025-08-31,-1.6185625791549683
Delhi North ALIPUR Palla Zero RD,2022-12-31,-0.5333763360977173
Delhi North ALIPUR Palla Zero RD,2023-01-31,-0.5700342655181885
Delhi North ALIPUR Palla Zero RD,2023-02-28,-0.8352115154266357
Delhi North ALIPUR Palla Zero RD,2023-03-31,-1.017484188079834
Delhi North ALIPUR Palla Zero RD,2023-04-30,-1.081083059310913
Delhi North ALIPUR Palla Zero RD,2023-05-31,-1.2787551879882812
Delhi North ALIPUR Palla Zero RD,2023-06-30,-1.0453450679779053
Delhi North ALIPUR Palla Zero RD,2023-07-31,-1.7073395252227783
Delhi North ALIPUR Palla Zero RD,2023-08-31,-2.2255396842956543
Delhi North ALIPUR Palla Zero RD,2023-09-30,-1.8445570468902588
Delhi North ALIPUR Palla Zero RD,2023-10-31,-1.1151814460754395
Delhi North ALIPUR Palla Zero RD,2023-11-30,-0.38059741258621216
Delhi North ALIPUR Palla Zero RD,2023-12-31,-0.29149383306503296
Delhi North ALIPUR Palla Zero RD,2024-01-31,-0.18912801146507263
Delhi North ALIPUR Palla Zero RD,2024-02-29,-0.6369693279266357
Delhi North ALIPUR Palla Zero RD,2024-03-31,-1.040797472000122
Delhi North ALIPUR Palla Zero RD,2024-04-30,-0.3662221133708954
Delhi North ALIPUR Palla Zero RD,2024-05-31,-0.3076281249523163
Delhi North ALIPUR Palla Zero RD,2024-06-30,-0.5821356773376465
Delhi North ALIPUR Palla Zero RD,2024-07-31,-1.8335542678833008
Delhi North ALIPUR Palla Zero RD,2024-08-31,-1.7521705627441406
Delhi North ALIPUR Palla Zero RD,2024-09-30,-1.6520123481750488
Delhi North ALIPUR Palla Zero RD,2024-10-31,-1.6285983324050903
Delhi North ALIPUR Palla Zero RD,2024-11-30,-0.6661227345466614
Delhi North ALIPUR Palla Zero RD,2024-12-31,-0.43352389335632324
Delhi North ALIPUR Palla Zero RD,2025-01-31,-0.7344340682029724
Delhi North ALIPUR Palla Zero RD,2025-02-28,-0.8056784868240356
Delhi North ALIPUR Palla Zero RD,2025-03-31,-1.0681734085083008
Delhi North ALIPUR Palla Zero RD,2025-04-30,-0.47734877467155457
Delhi North ALIPUR Palla Zero RD,2025-05-31,-0.8529360294342041
Delhi North ALIPUR Palla Zero RD,2025-06-30,-1.0287361145019531
Delhi North ALIPUR Palla Zero RD,2025-07-31,-1.6990368366241455
Delhi North ALIPUR Palla Zero RD,2025-08-31,-1.6638336181640625
Delhi_Shahdara_Shahdara_CBD Shahdara,2022-12-31,-0.39291173219680786
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-01-31,-0.47454363107681274
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-02-28,-0.558945894241333
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-03-31,-0.9367085695266724
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-04-30,-0.8708103895187378
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-05-31,-1.3223530054092407
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-06-30,-0.9280131459236145
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-07-31,-1.7380231618881226
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-08-31,-2.0371198654174805
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-09-30,-1.624871015548706
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-10-31,-0.8628090620040894
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-11-30,-0.3527868390083313
Delhi_Shahdara_Shahdara_CBD Shahdara,2023-12-31,-0.27965623140335083
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-01-31,-0.17517460882663727
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-02-29,-0.6001631021499634
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-03-31,-0.8434302806854248
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-04-30,-0.29977524280548096
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-05-31,-0.26318156719207764
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-06-30,-0.5895807147026062
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-07-31,-1.892614483833313
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-08-31,-1.6831039190292358
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-09-30,-1.5901093482971191
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-10-31,-1.2393112182617188
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-11-30,-0.4759770631790161
Delhi_Shahdara_Shahdara_CBD Shahdara,2024-12-31,-0.382174015045166
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-01-31,-0.7457611560821533
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-02-28,-0.5813395977020264
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-03-31,-0.8043394088745117
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-04-30,-0.41958653926849365
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-05-31,-0.8095195889472961
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-06-30,-1.1734066009521484
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-07-31,-1.7159674167633057
Delhi_Shahdara_Shahdara_CBD Shahdara,2025-08-31,-1.6185625791549683
Delhi North NARELA Barwala Pz,2022-12-31,-0.4674677848815918
Delhi North NARELA Barwala Pz,2023-01-31,-0.5102231502532959
Delhi North NARELA Barwala Pz,2023-02-28,-0.7492040395736694
Delhi North NARELA Barwala Pz,2023-03-31,-0.9220824241638184
Delhi North NARELA Barwala Pz,2023-04-30,-0.9536837935447693
Delhi North NARELA Barwala Pz,2023-05-31,-1.1418139934539795
Delhi North NARELA Barwala Pz,2023-06-30,-0.8593241572380066
Delhi North NARELA Barwala Pz,2023-07-31,-1.6570528745651245
Delhi North NARELA Barwala Pz,2023-08-31,-2.138462543487549
Delhi North NARELA Barwala Pz,2023-09-30,-1.7398393154144287
Delhi North NARELA Barwala Pz,2023-10-31,-0.9830377101898193
Delhi North NARELA Barwala Pz,2023-11-30,-0.2902165651321411
Delhi North NARELA Barwala Pz,2023-12-31,-0.2336377203464508
Delhi North NARELA Barwala Pz,2024-01-31,-0.13830506801605225
Delhi North NARELA Barwala Pz,2024-02-29,-0.5442758202552795
Delhi North NARELA Barwala Pz,2024-03-31,-0.8771155476570129
Delhi North NARELA Barwala Pz,2024-04-30,-0.22493627667427063
Delhi North NARELA Barwala Pz,2024-05-31,-0.17707860469818115
Delhi North NARELA Barwala Pz,2024-06-30,-0.45657646656036377
Delhi North NARELA Barwala Pz,2024-07-31,-1.8114075660705566
Delhi North NARELA Barwala Pz,2024-08-31,-1.6944000720977783
Delhi North NARELA Barwala Pz,2024-09-30,-1.6386253833770752
Delhi North NARELA Barwala Pz,2024-10-31,-1.5933780670166016
Delhi North NARELA Barwala Pz,2024-11-30,-0.6142833232879639
Delhi North NARELA Barwala Pz,2024-12-31,-0.3846636414527893
Delhi North NARELA Barwala Pz,2025-01-31,-0.7234394550323486
Delhi North NARELA Barwala Pz,2025-02-28,-0.7624242901802063
Delhi North NARELA Barwala Pz,2025-03-31,-0.9767171144485474
Delhi North NARELA Barwala Pz,2025-04-30,-0.41698622703552246
Delhi North NARELA Barwala Pz,2025-05-31,-0.7357984781265259
Delhi North NARELA Barwala Pz,2025-06-30,-0.9991276860237122
Delhi North NARELA Barwala Pz,2025-07-31,-1.6606147289276123
Delhi North NARELA Barwala Pz,2025-08-31,-1.6624736785888672
Delhi North ALIPUR Haiderpur Pz,2022-12-31,-0.4093472361564636
Delhi North ALIPUR Haiderpur Pz,2023-01-31,-0.46899300813674927
Delhi North ALIPUR Haiderpur Pz,2023-02-28,-0.6013695001602173
Delhi North ALIPUR Haiderpur Pz,2023-03-31,-0.9050498008728027
Delhi North ALIPUR Haiderpur Pz,2023-04-30,-0.8769462704658508
Delhi North ALIPUR Haiderpur Pz,2023-05-31,-1.2254078388214111
Delhi North ALIPUR Haiderpur Pz,2023-06-30,-0.8774099946022034
Delhi North ALIPUR Haiderpur Pz,2023-07-31,-1.6801204681396484
Delhi North ALIPUR Haiderpur Pz,2023-08-31,-2.037538528442383
Delhi North ALIPUR Haiderpur Pz,2023-09-30,-1.637131929397583
Delhi North ALIPUR Haiderpur Pz,2023-10-31,-0.916703462600708
Delhi North ALIPUR Haiderpur Pz,2023-11-30,-0.32680976390838623
Delhi North ALIPUR Haiderpur Pz,2023-12-31,-0.2547852098941803
Delhi North ALIPUR Haiderpur Pz,2024-01-31,-0.15474241971969604
Delhi North ALIPUR Haiderpur Pz,2024-02-29,-0.5345823764801025
Delhi North ALIPUR Haiderpur Pz,2024-03-31,-0.7883966565132141
Delhi North ALIPUR Haiderpur Pz,2024-04-30,-0.23217466473579407
Delhi North ALIPUR Haiderpur Pz,2024-05-31,-0.2014240324497223
Delhi North ALIPUR Haiderpur Pz,2024-06-30,-0.5056461095809937
Delhi North ALIPUR Haiderpur Pz,2024-07-31,-1.8480311632156372
Delhi North ALIPUR Haiderpur Pz,2024-08-31,-1.6565439701080322
Delhi North ALIPUR Haiderpur Pz,2024-09-30,-1.5867382287979126
Delhi North ALIPUR Haiderpur Pz,2024-10-31,-1.345679759979248
Delhi North ALIPUR Haiderpur Pz,2024-11-30,-0.5142871141433716
Delhi North ALIPUR Haiderpur Pz,2024-12-31,-0.37929290533065796
Delhi North ALIPUR Haiderpur Pz,2025-01-31,-0.7372385859489441
Delhi North ALIPUR Haiderpur Pz,2025-02-28,-0.6415364146232605
Delhi North ALIPUR Haiderpur Pz,2025-03-31,-0.8249354362487793
Delhi North ALIPUR Haiderpur Pz,2025-04-30,-0.4229792058467865
Delhi North ALIPUR Haiderpur Pz,2025-05-31,-0.7530170679092407
Delhi North ALIPUR Haiderpur Pz,2025-06-30,-1.1237744092941284
Delhi North ALIPUR Haiderpur Pz,2025-07-31,-1.6765007972717285
Delhi North ALIPUR Haiderpur Pz,2025-08-31,-1.6270719766616821
Delhi North NARELA Bankner Pz,2022-12-31,-0.48142731189727783
Delhi North NARELA Bankner Pz,2023-01-31,-0.539293646812439
Delhi North NARELA Bankner Pz,2023-02-28,-0.7918519973754883
Delhi North NARELA Bankner Pz,2023-03-31,-0.9656088948249817
Delhi North NARELA Bankner Pz,2023-04-30,-0.9749506711959839
Delhi North NARELA Bankner Pz,2023-05-31,-1.1562601327896118
Delhi North NARELA Bankner Pz,2023-06-30,-0.9557780623435974
Delhi North NARELA Bankner Pz,2023-07-31,-1.6799662113189697
Delhi North NARELA Bankner Pz,2023-08-31,-2.1696882247924805
Delhi North NARELA Bankner Pz,2023-09-30,-1.7761359214782715
Delhi North NARELA Bankner Pz,2023-10-31,-1.0152227878570557
Delhi North NARELA Bankner Pz,2023-11-30,-0.318926602602005
Delhi North NARELA Bankner Pz,2023-12-31,-0.24373647570610046
Delhi North NARELA Bankner Pz,2024-01-31,-0.15041357278823853
Delhi North NARELA Bankner Pz,2024-02-29,-0.5501208305358887
Delhi North NARELA Bankner Pz,2024-03-31,-0.9446974396705627
Delhi North NARELA Bankner Pz,2024-04-30,-0.24985522031784058
Delhi North NARELA Bankner Pz,2024-05-31,-0.21048575639724731
Delhi North NARELA Bankner Pz,2024-06-30,-0.4739752411842346
Delhi North NARELA Bankner Pz,2024-07-31,-1.8216490745544434
Delhi North NARELA Bankner Pz,2024-08-31,-1.730682611465454
Delhi North NARELA Bankner Pz,2024-09-30,-1.646799921989441
Delhi North NARELA Bankner Pz,2024-10-31,-1.576401948928833
Delhi North NARELA Bankner Pz,2024-11-30,-0.6142082214355469
Delhi North NARELA Bankner Pz,2024-12-31,-0.3850643038749695
Delhi North NARELA Bankner Pz,2025-01-31,-0.7294025421142578
Delhi North NARELA Bankner Pz,2025-02-28,-0.7870116829872131
Delhi North NARELA Bankner Pz,2025-03-31,-0.9829666018486023
Delhi North NARELA Bankner Pz,2025-04-30,-0.3968143165111542
Delhi North NARELA Bankner Pz,2025-05-31,-0.7595027685165405
Delhi North NARELA Bankner Pz,2025-06-30,-0.9829952120780945
Delhi North NARELA Bankner Pz,2025-07-31,-1.680883765220642
Delhi North NARELA Bankner Pz,2025-08-31,-1.6722891330718994
Delhi North NARELA Auchandi Pz,2022-12-31,-0.4503558278083801
Delhi North NARELA Auchandi Pz,2023-01-31,-0.49154308438301086
Delhi North NARELA Auchandi Pz,2023-02-28,-0.7340661287307739
Delhi North NARELA Auchandi Pz,2023-03-31,-0.9022701978683472
Delhi North NARELA Auchandi Pz,2023-04-30,-0.9266484379768372
Delhi North NARELA Auchandi Pz,2023-05-31,-1.0980883836746216
Delhi North NARELA Auchandi Pz,2023-06-30,-0.8465375900268555
Delhi North NARELA Auchandi Pz,2023-07-31,-1.6265255212783813
Delhi North NARELA Auchandi Pz,2023-08-31,-2.0826101303100586
Delhi North NARELA Auchandi Pz,2023-09-30,-1.7109549045562744
Delhi North NARELA Auchandi Pz,2023-10-31,-1.0166802406311035
Delhi North NARELA Auchandi Pz,2023-11-30,-0.2932209074497223
Delhi North NARELA Auchandi Pz,2023-12-31,-0.22868385910987854
Delhi North NARELA Auchandi Pz,2024-01-31,-0.13614985346794128
Delhi North NARELA Auchandi Pz,2024-02-29,-0.47031694650650024
Delhi North NARELA Auchandi Pz,2024-03-31,-0.810638427734375
Delhi North NARELA Auchandi Pz,2024-04-30,-0.18559089303016663
Delhi North NARELA Auchandi Pz,2024-05-31,-0.16390103101730347
Delhi North NARELA Auchandi Pz,2024-06-30,-0.43752679228782654
Delhi North NARELA Auchandi Pz,2024-07-31,-1.8066215515136719
Delhi North NARELA Auchandi Pz,2024-08-31,-1.6734707355499268
Delhi North NARELA Auchandi Pz,2024-09-30,-1.6241055727005005
Delhi North NARELA Auchandi Pz,2024-10-31,-1.5567560195922852
Delhi North NARELA Auchandi Pz,2024-11-30,-0.5974920988082886
Delhi North NARELA Auchandi Pz,2024-12-31,-0.3746393918991089
Delhi North NARELA Auchandi Pz,2025-01-31,-0.7130950093269348
Delhi North NARELA Auchandi Pz,2025-02-28,-0.7580608129501343
Delhi North NARELA Auchandi Pz,2025-03-31,-0.9412539005279541
Delhi North NARELA Auchandi Pz,2025-04-30,-0.40471386909484863
Delhi North NARELA Auchandi Pz,2025-05-31,-0.7240294814109802
Delhi North NARELA Auchandi Pz,2025-06-30,-1.0192456245422363
Delhi North NARELA Auchandi Pz,2025-07-31,-1.6486866474151611
Delhi North NARELA Auchandi Pz,2025-08-31,-1.6658574342727661
Bawana DJB WTP_1,2022-12-31,-0.4674677848815918
Bawana DJB WTP_1,2023-01-31,-0.5102231502532959
Bawana DJB WTP_1,2023-02-28,-0.7492040395736694
Bawana DJB WTP_1,2023-03-31,-0.9220824241638184
Bawana DJB WTP_1,2023-04-30,-0.9536837935447693
Bawana DJB WTP_1,2023-05-31,-1.1418139934539795
Bawana DJB WTP_1,2023-06-30,-0.8593241572380066
Bawana DJB WTP_1,2023-07-31,-1.6570528745651245
Bawana DJB WTP_1,2023-08-31,-2.138462543487549
Bawana DJB WTP_1,2023-09-30,-1.7398393154144287
Bawana DJB WTP_1,2023-10-31,-0.9830377101898193
Bawana DJB WTP_1,2023-11-30,-0.2902165651321411
Bawana DJB WTP_1,2023-12-31,-0.2336377203464508
Bawana DJB WTP_1,2024-01-31,-0.13830506801605225
Bawana DJB WTP_1,2024-02-29,-0.5442758202552795
Bawana DJB WTP_1,2024-03-31,-0.8771155476570129
Bawana DJB WTP_1,2024-04-30,-0.22493627667427063
Bawana DJB WTP_1,2024-05-31,-0.17707860469818115
Bawana DJB WTP_1,2024-06-30,-0.45657646656036377
Bawana DJB WTP_1,2024-07-31,-1.8114075660705566
Bawana DJB WTP_1,2024-08-31,-1.6944000720977783
Bawana DJB WTP_1,2024-09-30,-1.6386253833770752
Bawana DJB WTP_1,2024-10-31,-1.5933780670166016
Bawana DJB WTP_1,2024-11-30,-0.6142833232879639
Bawana DJB WTP_1,2024-12-31,-0.3846636414527893
Bawana DJB WTP_1,2025-01-31,-0.7234394550323486
Bawana DJB WTP_1,2025-02-28,-0.7624242901802063
Bawana DJB WTP_1,2025-03-31,-0.9767171144485474
Bawana DJB WTP_1,2025-04-30,-0.41698622703552246
Bawana DJB WTP_1,2025-05-31,-0.7357984781265259
Bawana DJB WTP_1,2025-06-30,-0.9991276860237122
Bawana DJB WTP_1,2025-07-31,-1.6606147289276123
Bawana DJB WTP_1,2025-08-31,-1.6624736785888672
Delhi North East SEELAM PUR Ushmanpur Pz,2022-12-31,-0.39291173219680786
Delhi North East SEELAM PUR Ushmanpur Pz,2023-01-31,-0.47454363107681274
Delhi North East SEELAM PUR Ushmanpur Pz,2023-02-28,-0.558945894241333
Delhi North East SEELAM PUR Ushmanpur Pz,2023-03-31,-0.9367085695266724
Delhi North East SEELAM PUR Ushmanpur Pz,2023-04-30,-0.8708103895187378
Delhi North East SEELAM PUR Ushmanpur Pz,2023-05-31,-1.3223530054092407
Delhi North East SEELAM PUR Ushmanpur Pz,2023-06-30,-0.9280131459236145
Delhi North East SEELAM PUR Ushmanpur Pz,2023-07-31,-1.7380231618881226
Delhi North East SEELAM PUR Ushmanpur Pz,2023-08-31,-2.0371198654174805
Delhi North East SEELAM PUR Ushmanpur Pz,2023-09-30,-1.624871015548706
Delhi North East SEELAM PUR Ushmanpur Pz,2023-10-31,-0.8628090620040894
Delhi North East SEELAM PUR Ushmanpur Pz,2023-11-30,-0.3527868390083313
Delhi North East SEELAM PUR Ushmanpur Pz,2023-12-31,-0.27965623140335083
Delhi North East SEELAM PUR Ushmanpur Pz,2024-01-31,-0.17517460882663727
Delhi North East SEELAM PUR Ushmanpur Pz,2024-02-29,-0.6001631021499634
Delhi North East SEELAM PUR Ushmanpur Pz,2024-03-31,-0.8434302806854248
Delhi North East SEELAM PUR Ushmanpur Pz,2024-04-30,-0.29977524280548096
Delhi North East SEELAM PUR Ushmanpur Pz,2024-05-31,-0.26318156719207764
Delhi North East SEELAM PUR Ushmanpur Pz,2024-06-30,-0.5895807147026062
Delhi North East SEELAM PUR Ushmanpur Pz,2024-07-31,-1.892614483833313
Delhi North East SEELAM PUR Ushmanpur Pz,2024-08-31,-1.6831039190292358
Delhi North East SEELAM PUR Ushmanpur Pz,2024-09-30,-1.5901093482971191
Delhi North East SEELAM PUR Ushmanpur Pz,2024-10-31,-1.2393112182617188
Delhi North East SEELAM PUR Ushmanpur Pz,2024-11-30,-0.4759770631790161
Delhi North East SEELAM PUR Ushmanpur Pz,2024-12-31,-0.382174015045166
Delhi North East SEELAM PUR Ushmanpur Pz,2025-01-31,-0.7457611560821533
Delhi North East SEELAM PUR Ushmanpur Pz,2025-02-28,-0.5813395977020264
Delhi North East SEELAM PUR Ushmanpur Pz,2025-03-31,-0.8043394088745117
Delhi North East SEELAM PUR Ushmanpur Pz,2025-04-30,-0.41958653926849365
Delhi North East SEELAM PUR Ushmanpur Pz,2025-05-31,-0.8095195889472961
Delhi North East SEELAM PUR Ushmanpur Pz,2025-06-30,-1.1734066009521484
Delhi North East SEELAM PUR Ushmanpur Pz,2025-07-31,-1.7159674167633057
Delhi North East SEELAM PUR Ushmanpur Pz,2025-08-31,-1.6185625791549683
Sonia Vihar_1,2022-12-31,-0.39291173219680786
Sonia Vihar_1,2023-01-31,-0.47454363107681274
Sonia Vihar_1,2023-02-28,-0.558945894241333
Sonia Vihar_1,2023-03-31,-0.9367085695266724
Sonia Vihar_1,2023-04-30,-0.8708103895187378
Sonia Vihar_1,2023-05-31,-1.3223530054092407
Sonia Vihar_1,2023-06-30,-0.9280131459236145
Sonia Vihar_1,2023-07-31,-1.7380231618881226
Sonia Vihar_1,2023-08-31,-2.0371198654174805
Sonia Vihar_1,2023-09-30,-1.624871015548706
Sonia Vihar_1,2023-10-31,-0.8628090620040894
Sonia Vihar_1,2023-11-30,-0.3527868390083313
Sonia Vihar_1,2023-12-31,-0.27965623140335083
Sonia Vihar_1,2024-01-31,-0.17517460882663727
Sonia Vihar_1,2024-02-29,-0.6001631021499634
Sonia Vihar_1,2024-03-31,-0.8434302806854248
Sonia Vihar_1,2024-04-30,-0.29977524280548096
Sonia Vihar_1,2024-05-31,-0.26318156719207764
Sonia Vihar_1,2024-06-30,-0.5895807147026062
Sonia Vihar_1,2024-07-31,-1.892614483833313
Sonia Vihar_1,2024-08-31,-1.6831039190292358
Sonia Vihar_1,2024-09-30,-1.5901093482971191
Sonia Vihar_1,2024-10-31,-1.2393112182617188
Sonia Vihar_1,2024-11-30,-0.4759770631790161
Sonia Vihar_1,2024-12-31,-0.382174015045166
Sonia Vihar_1,2025-01-31,-0.7457611560821533
Sonia Vihar_1,2025-02-28,-0.5813395977020264
Sonia Vihar_1,2025-03-31,-0.8043394088745117
Sonia Vihar_1,2025-04-30,-0.41958653926849365
Sonia Vihar_1,2025-05-31,-0.8095195889472961
Sonia Vihar_1,2025-06-30,-1.1734066009521484
Sonia Vihar_1,2025-07-31,-1.7159674167633057
Sonia Vihar_1,2025-08-31,-1.6185625791549683
Nizampur_3,2022-12-31,-0.4610401391983032
Nizampur_3,2023-01-31,-0.475138783454895
Nizampur_3,2023-02-28,-0.7212550640106201
Nizampur_3,2023-03-31,-0.9055463671684265
Nizampur_3,2023-04-30,-0.9472206234931946
Nizampur_3,2023-05-31,-1.1628605127334595
Nizampur_3,2023-06-30,-0.8702612519264221
Nizampur_3,2023-07-31,-1.610502004623413
Nizampur_3,2023-08-31,-2.0760841369628906
Nizampur_3,2023-09-30,-1.7169100046157837
Nizampur_3,2023-10-31,-1.0855705738067627
Nizampur_3,2023-11-30,-0.3248040974140167
Nizampur_3,2023-12-31,-0.2278645634651184
Nizampur_3,2024-01-31,-0.13922706246376038
Nizampur_3,2024-02-29,-0.47887948155403137
Nizampur_3,2024-03-31,-0.7562389373779297
Nizampur_3,2024-04-30,-0.18052540719509125
Nizampur_3,2024-05-31,-0.1674310564994812
Nizampur_3,2024-06-30,-0.42433443665504456
Nizampur_3,2024-07-31,-1.7833069562911987
Nizampur_3,2024-08-31,-1.623005986213684
Nizampur_3,2024-09-30,-1.5930737257003784
Nizampur_3,2024-10-31,-1.5668917894363403
Nizampur_3,2024-11-30,-0.618751049041748
Nizampur_3,2024-12-31,-0.3866855502128601
Nizampur_3,2025-01-31,-0.7119903564453125
Nizampur_3,2025-02-28,-0.758284866809845
Nizampur_3,2025-03-31,-0.9235079288482666
Nizampur_3,2025-04-30,-0.46805015206336975
Nizampur_3,2025-05-31,-0.7350696325302124
Nizampur_3,2025-06-30,-1.071523666381836
Nizampur_3,2025-07-31,-1.6300227642059326
Nizampur_3,2025-08-31,-1.6411670446395874
Sanjay Van Pz_1,2022-12-31,-0.4093472361564636
Sanjay Van Pz_1,2023-01-31,-0.46899300813674927
Sanjay Van Pz_1,2023-02-28,-0.6013695001602173
Sanjay Van Pz_1,2023-03-31,-0.9050498008728027
Sanjay Van Pz_1,2023-04-30,-0.8769462704658508
Sanjay Van Pz_1,2023-05-31,-1.2254078388214111
Sanjay Van Pz_1,2023-06-30,-0.8774099946022034
Sanjay Van Pz_1,2023-07-31,-1.6801204681396484
