stationName,Month,Monthly_Mean_Dewpoint
Delhi North NARELA Auchandi Pz,2023-04-30,283.78729248046875
Delhi North NARELA Auchandi Pz,2023-05-31,288.0184326171875
Delhi North NARELA Auchandi Pz,2023-06-30,293.79736328125
Delhi North NARELA Auchandi Pz,2023-07-31,298.7134094238281
Delhi North NARELA Auchandi Pz,2023-08-31,296.8478088378906
Delhi North NARELA Auchandi Pz,2023-09-30,296.0882263183594
Delhi North NARELA Auchandi Pz,2023-10-31,288.4237976074219
Delhi North NARELA Auchandi Pz,2023-11-30,286.7803039550781
Delhi North NARELA Auchandi Pz,2023-12-31,283.1368103027344
Delhi North ALIPUR Palla Zero RD,2020-01-31,282.1517028808594
Delhi North ALIPUR Palla Zero RD,2020-02-29,283.39093017578125
Delhi North ALIPUR Palla Zero RD,2020-03-31,287.3197326660156
Delhi North ALIPUR Palla Zero RD,2020-04-30,287.2096862792969
Delhi North ALIPUR Palla Zero RD,2020-05-31,288.90576171875
Delhi North ALIPUR Palla Zero RD,2020-06-30,295.93304443359375
Delhi North ALIPUR Palla Zero RD,2020-07-31,298.2061767578125
Delhi North ALIPUR Palla Zero RD,2020-08-31,298.5206298828125
Delhi North ALIPUR Palla Zero RD,2020-09-30,296.2325744628906
Delhi North ALIPUR Palla Zero RD,2020-10-31,287.692138671875
Delhi North ALIPUR Palla Zero RD,2020-11-30,283.5810852050781
Delhi North ALIPUR Palla Zero RD,2020-12-31,281.6607971191406
Delhi North ALIPUR Palla Zero RD,2021-01-31,282.3013916015625
Delhi North ALIPUR Palla Zero RD,2021-02-28,284.74664306640625
Delhi North ALIPUR Palla Zero RD,2021-03-31,285.1359558105469
Delhi North ALIPUR Palla Zero RD,2021-04-30,280.2180480957031
Delhi North ALIPUR Palla Zero RD,2021-05-31,290.13616943359375
Delhi North ALIPUR Palla Zero RD,2021-06-30,294.622314453125
Delhi North ALIPUR Palla Zero RD,2021-07-31,297.194091796875
Delhi North ALIPUR Palla Zero RD,2021-08-31,297.6695251464844
Delhi North ALIPUR Palla Zero RD,2021-09-30,297.584228515625
Delhi North ALIPUR Palla Zero RD,2021-10-31,291.94134521484375
Delhi North ALIPUR Palla Zero RD,2021-11-30,284.9737243652344
Delhi North ALIPUR Palla Zero RD,2021-12-31,282.0174255371094
Delhi North ALIPUR Palla Zero RD,2022-01-31,282.54620361328125
Delhi North ALIPUR Palla Zero RD,2022-02-28,283.4320068359375
Delhi North ALIPUR Palla Zero RD,2022-03-31,287.12261962890625
Delhi North ALIPUR Palla Zero RD,2022-04-30,283.2903747558594
Delhi North ALIPUR Palla Zero RD,2022-05-31,291.71160888671875
Delhi North ALIPUR Palla Zero RD,2022-06-30,291.2003173828125
Delhi North ALIPUR Palla Zero RD,2022-07-31,298.5614929199219
Delhi North ALIPUR Palla Zero RD,2022-08-31,297.7456359863281
Delhi North ALIPUR Palla Zero RD,2022-09-30,296.5671081542969
Delhi North ALIPUR Palla Zero RD,2022-10-31,291.7355041503906
Delhi North ALIPUR Palla Zero RD,2022-11-30,285.8841247558594
Delhi North ALIPUR Palla Zero RD,2022-12-31,281.9115295410156
Delhi North ALIPUR Palla Zero RD,2023-01-31,281.52032470703125
Delhi North ALIPUR Palla Zero RD,2023-02-28,283.54742431640625
Delhi North ALIPUR Palla Zero RD,2023-03-31,287.23004150390625
Delhi North ALIPUR Palla Zero RD,2023-04-30,284.1077575683594
Delhi North ALIPUR Palla Zero RD,2023-05-31,288.5085144042969
Delhi North ALIPUR Palla Zero RD,2023-06-30,294.1122741699219
Delhi North ALIPUR Palla Zero RD,2023-07-31,298.8172607421875
Delhi North ALIPUR Palla Zero RD,2023-08-31,297.4518127441406
Delhi North ALIPUR Palla Zero RD,2023-09-30,296.555419921875
Delhi North ALIPUR Palla Zero RD,2023-10-31,289.08154296875
Delhi North ALIPUR Palla Zero RD,2023-11-30,287.0710144042969
Delhi North ALIPUR Palla Zero RD,2023-12-31,283.2943420410156
Delhi North NARELA Barwala Pz,2020-01-31,282.03717041015625
Delhi North NARELA Barwala Pz,2020-02-29,283.1973876953125
Delhi North NARELA Barwala Pz,2020-03-31,287.2624816894531
Delhi North NARELA Barwala Pz,2020-04-30,287.12359619140625
Delhi North NARELA Barwala Pz,2020-05-31,288.6510925292969
Delhi North NARELA Barwala Pz,2020-06-30,295.72564697265625
Delhi North NARELA Barwala Pz,2020-07-31,298.04461669921875
Delhi North NARELA Barwala Pz,2020-08-31,298.44482421875
Delhi North NARELA Barwala Pz,2020-09-30,295.86175537109375
Delhi North NARELA Barwala Pz,2020-10-31,287.0426025390625
Delhi North NARELA Barwala Pz,2020-11-30,283.3147277832031
Delhi North NARELA Barwala Pz,2020-12-31,281.4647521972656
Delhi North NARELA Barwala Pz,2021-01-31,282.19384765625
Delhi North NARELA Barwala Pz,2021-02-28,284.44622802734375
Delhi North NARELA Barwala Pz,2021-03-31,284.9684143066406
Delhi North NARELA Barwala Pz,2021-04-30,279.92327880859375
Delhi North NARELA Barwala Pz,2021-05-31,289.84832763671875
Delhi North NARELA Barwala Pz,2021-06-30,294.28790283203125
Delhi North NARELA Barwala Pz,2021-07-31,296.99853515625
Delhi North NARELA Barwala Pz,2021-08-31,297.46563720703125
Delhi North NARELA Barwala Pz,2021-09-30,297.5614929199219
Delhi North NARELA Barwala Pz,2021-10-31,291.6543884277344
Delhi North NARELA Barwala Pz,2021-11-30,284.8177490234375
Delhi North NARELA Barwala Pz,2021-12-31,281.9060363769531
Delhi North NARELA Barwala Pz,2022-01-31,282.4818115234375
Delhi North NARELA Barwala Pz,2022-02-28,283.3757019042969
Delhi North NARELA Barwala Pz,2022-03-31,286.86688232421875
Delhi North NARELA Barwala Pz,2022-04-30,282.3313293457031
Delhi North NARELA Barwala Pz,2022-05-31,291.0473937988281
Delhi North NARELA Barwala Pz,2022-06-30,290.710205078125
Delhi North NARELA Barwala Pz,2022-07-31,298.5071105957031
Delhi North NARELA Barwala Pz,2022-08-31,297.581298828125
Delhi North NARELA Barwala Pz,2022-09-30,296.3586730957031
Delhi North NARELA Barwala Pz,2022-10-31,291.5615234375
Delhi North NARELA Barwala Pz,2022-11-30,285.7568664550781
Delhi North NARELA Barwala Pz,2022-12-31,281.8157653808594
Delhi North NARELA Barwala Pz,2023-01-31,281.35137939453125
Delhi North NARELA Barwala Pz,2023-02-28,283.4118347167969
Delhi North NARELA Barwala Pz,2023-03-31,287.21795654296875
Delhi North NARELA Barwala Pz,2023-04-30,283.9732360839844
Delhi North NARELA Barwala Pz,2023-05-31,288.1983642578125
Delhi North NARELA Barwala Pz,2023-06-30,293.9285888671875
Delhi North NARELA Barwala Pz,2023-07-31,298.78594970703125
Delhi North NARELA Barwala Pz,2023-08-31,297.0776672363281
Delhi North NARELA Barwala Pz,2023-09-30,296.2738952636719
Delhi North NARELA Barwala Pz,2023-10-31,288.5848083496094
Delhi North NARELA Barwala Pz,2023-11-30,286.864501953125
Delhi North NARELA Barwala Pz,2023-12-31,283.2038879394531
Bawana DJB JE Store,2020-01-31,281.9333190917969
Bawana DJB JE Store,2020-02-29,283.05633544921875
Bawana DJB JE Store,2020-03-31,287.16229248046875
Bawana DJB JE Store,2020-04-30,286.9512634277344
Bawana DJB JE Store,2020-05-31,288.3266296386719
Bawana DJB JE Store,2020-06-30,295.5909729003906
Bawana DJB JE Store,2020-07-31,297.9627990722656
Bawana DJB JE Store,2020-08-31,298.4072570800781
Bawana DJB JE Store,2020-09-30,295.6275939941406
Bawana DJB JE Store,2020-10-31,286.6464538574219
Bawana DJB JE Store,2020-11-30,283.1708679199219
Bawana DJB JE Store,2020-12-31,281.3580627441406
Bawana DJB JE Store,2021-01-31,282.1136169433594
Bawana DJB JE Store,2021-02-28,284.27301025390625
Bawana DJB JE Store,2021-03-31,284.8581237792969
Bawana DJB JE Store,2021-04-30,279.8257141113281
Bawana DJB JE Store,2021-05-31,289.5827331542969
Bawana DJB JE Store,2021-06-30,294.0299987792969
Bawana DJB JE Store,2021-07-31,296.88134765625
Bawana DJB JE Store,2021-08-31,297.3346862792969
Bawana DJB JE Store,2021-09-30,297.5179443359375
Bawana DJB JE Store,2021-10-31,291.4089050292969
Bawana DJB JE Store,2021-11-30,284.59112548828125
Bawana DJB JE Store,2021-12-31,281.7553405761719
Bawana DJB JE Store,2022-01-31,282.42431640625
Bawana DJB JE Store,2022-02-28,283.2996520996094
Bawana DJB JE Store,2022-03-31,286.67266845703125
Bawana DJB JE Store,2022-04-30,281.8497314453125
Bawana DJB JE Store,2022-05-31,290.48870849609375
Bawana DJB JE Store,2022-06-30,290.3353271484375
Bawana DJB JE Store,2022-07-31,298.484619140625
Bawana DJB JE Store,2022-08-31,297.4870910644531
Bawana DJB JE Store,2022-09-30,296.23382568359375
Bawana DJB JE Store,2022-10-31,291.39227294921875
Bawana DJB JE Store,2022-11-30,285.5716247558594
Bawana DJB JE Store,2022-12-31,281.7098083496094
Bawana DJB JE Store,2023-01-31,281.2414245605469
Bawana DJB JE Store,2023-02-28,283.30419921875
Bawana DJB JE Store,2023-03-31,287.1849670410156
Bawana DJB JE Store,2023-04-30,283.78729248046875
Bawana DJB JE Store,2023-05-31,288.0184326171875
Bawana DJB JE Store,2023-06-30,293.79736328125
Bawana DJB JE Store,2023-07-31,298.7134094238281
Bawana DJB JE Store,2023-08-31,296.8478088378906
Bawana DJB JE Store,2023-09-30,296.0882263183594
Bawana DJB JE Store,2023-10-31,288.4237976074219
Bawana DJB JE Store,2023-11-30,286.7803039550781
Bawana DJB JE Store,2023-12-31,283.1368103027344
Hiranki Village Pz_1,2020-01-31,282.1075744628906
Hiranki Village Pz_1,2020-02-29,283.2987060546875
Hiranki Village Pz_1,2020-03-31,287.31866455078125
Hiranki Village Pz_1,2020-04-30,287.2315368652344
Hiranki Village Pz_1,2020-05-31,288.90777587890625
Hiranki Village Pz_1,2020-06-30,295.82208251953125
Hiranki Village Pz_1,2020-07-31,298.1029052734375
Hiranki Village Pz_1,2020-08-31,298.4629821777344
Hiranki Village Pz_1,2020-09-30,296.0722351074219
Hiranki Village Pz_1,2020-10-31,287.3745422363281
Hiranki Village Pz_1,2020-11-30,283.43280029296875
Hiranki Village Pz_1,2020-12-31,281.5448913574219
Hiranki Village Pz_1,2021-01-31,282.2513732910156
Hiranki Village Pz_1,2021-02-28,284.56427001953125
Hiranki Village Pz_1,2021-03-31,285.0394287109375
Hiranki Village Pz_1,2021-04-30,279.9864501953125
Hiranki Village Pz_1,2021-05-31,290.0667419433594
Hiranki Village Pz_1,2021-06-30,294.4905090332031
Hiranki Village Pz_1,2021-07-31,297.0806884765625
Hiranki Village Pz_1,2021-08-31,297.5547180175781
Hiranki Village Pz_1,2021-09-30,297.57342529296875
Hiranki Village Pz_1,2021-10-31,291.8328857421875
Hiranki Village Pz_1,2021-11-30,284.9893798828125
Hiranki Village Pz_1,2021-12-31,282.0089111328125
Hiranki Village Pz_1,2022-01-31,282.50836181640625
Hiranki Village Pz_1,2022-02-28,283.4089050292969
Hiranki Village Pz_1,2022-03-31,286.9997253417969
Hiranki Village Pz_1,2022-04-30,282.72039794921875
Hiranki Village Pz_1,2022-05-31,291.4543151855469
Hiranki Village Pz_1,2022-06-30,290.982177734375
Hiranki Village Pz_1,2022-07-31,298.5058288574219
Hiranki Village Pz_1,2022-08-31,297.6369323730469
Hiranki Village Pz_1,2022-09-30,296.43890380859375
Hiranki Village Pz_1,2022-10-31,291.6785888671875
Hiranki Village Pz_1,2022-11-30,285.888671875
Hiranki Village Pz_1,2022-12-31,281.886474609375
Hiranki Village Pz_1,2023-01-31,281.4338073730469
Hiranki Village Pz_1,2023-02-28,283.47125244140625
Hiranki Village Pz_1,2023-03-31,287.207763671875
Hiranki Village Pz_1,2023-04-30,284.0677185058594
Hiranki Village Pz_1,2023-05-31,288.3583679199219
Hiranki Village Pz_1,2023-06-30,294.0137023925781
Hiranki Village Pz_1,2023-07-31,298.81536865234375
Hiranki Village Pz_1,2023-08-31,297.2624206542969
Hiranki Village Pz_1,2023-09-30,296.43670654296875
Hiranki Village Pz_1,2023-10-31,288.7676086425781
Hiranki Village Pz_1,2023-11-30,286.9413757324219
Hiranki Village Pz_1,2023-12-31,283.2424011230469
Alipur Garhi Pz_1,2020-01-31,282.03717041015625
Alipur Garhi Pz_1,2020-02-29,283.1973876953125
Alipur Garhi Pz_1,2020-03-31,287.2624816894531
Alipur Garhi Pz_1,2020-04-30,287.12359619140625
Alipur Garhi Pz_1,2020-05-31,288.6510925292969
Alipur Garhi Pz_1,2020-06-30,295.72564697265625
Alipur Garhi Pz_1,2020-07-31,298.04461669921875
Alipur Garhi Pz_1,2020-08-31,298.44482421875
Alipur Garhi Pz_1,2020-09-30,295.86175537109375
Alipur Garhi Pz_1,2020-10-31,287.0426025390625
Alipur Garhi Pz_1,2020-11-30,283.3147277832031
Alipur Garhi Pz_1,2020-12-31,281.4647521972656
Alipur Garhi Pz_1,2021-01-31,282.19384765625
Alipur Garhi Pz_1,2021-02-28,284.44622802734375
Alipur Garhi Pz_1,2021-03-31,284.9684143066406
Alipur Garhi Pz_1,2021-04-30,279.92327880859375
Alipur Garhi Pz_1,2021-05-31,289.84832763671875
Alipur Garhi Pz_1,2021-06-30,294.28790283203125
Alipur Garhi Pz_1,2021-07-31,296.99853515625
Alipur Garhi Pz_1,2021-08-31,297.46563720703125
Alipur Garhi Pz_1,2021-09-30,297.5614929199219
Alipur Garhi Pz_1,2021-10-31,291.6543884277344
Alipur Garhi Pz_1,2021-11-30,284.8177490234375
Alipur Garhi Pz_1,2021-12-31,281.9060363769531
Alipur Garhi Pz_1,2022-01-31,282.4818115234375
Alipur Garhi Pz_1,2022-02-28,283.3757019042969
Alipur Garhi Pz_1,2022-03-31,286.86688232421875
Alipur Garhi Pz_1,2022-04-30,282.3313293457031
Alipur Garhi Pz_1,2022-05-31,291.0473937988281
Alipur Garhi Pz_1,2022-06-30,290.710205078125
Alipur Garhi Pz_1,2022-07-31,298.5071105957031
Alipur Garhi Pz_1,2022-08-31,297.581298828125
Alipur Garhi Pz_1,2022-09-30,296.3586730957031
Alipur Garhi Pz_1,2022-10-31,291.5615234375
Alipur Garhi Pz_1,2022-11-30,285.7568664550781
Alipur Garhi Pz_1,2022-12-31,281.8157653808594
Alipur Garhi Pz_1,2023-01-31,281.35137939453125
Alipur Garhi Pz_1,2023-02-28,283.4118347167969
Alipur Garhi Pz_1,2023-03-31,287.21795654296875
Alipur Garhi Pz_1,2023-04-30,283.9732360839844
Alipur Garhi Pz_1,2023-05-31,288.1983642578125
Alipur Garhi Pz_1,2023-06-30,293.9285888671875
Alipur Garhi Pz_1,2023-07-31,298.78594970703125
Alipur Garhi Pz_1,2023-08-31,297.0776672363281
Alipur Garhi Pz_1,2023-09-30,296.2738952636719
Alipur Garhi Pz_1,2023-10-31,288.5848083496094
Alipur Garhi Pz_1,2023-11-30,286.864501953125
Alipur Garhi Pz_1,2023-12-31,283.2038879394531
Singhu Village Pz_1,2020-01-31,282.07708740234375
Singhu Village Pz_1,2020-02-29,283.2877197265625
Singhu Village Pz_1,2020-03-31,287.2645568847656
Singhu Village Pz_1,2020-04-30,287.0943603515625
Singhu Village Pz_1,2020-05-31,288.644287109375
Singhu Village Pz_1,2020-06-30,295.83612060546875
Singhu Village Pz_1,2020-07-31,298.1477966308594
Singhu Village Pz_1,2020-08-31,298.5039978027344
Singhu Village Pz_1,2020-09-30,296.0220031738281
Singhu Village Pz_1,2020-10-31,287.34857177734375
Singhu Village Pz_1,2020-11-30,283.46484375
Singhu Village Pz_1,2020-12-31,281.57550048828125
Singhu Village Pz_1,2021-01-31,282.2401428222656
Singhu Village Pz_1,2021-02-28,284.62115478515625
Singhu Village Pz_1,2021-03-31,285.0611877441406
Singhu Village Pz_1,2021-04-30,280.1562194824219
Singhu Village Pz_1,2021-05-31,289.91595458984375
Singhu Village Pz_1,2021-06-30,294.41339111328125
Singhu Village Pz_1,2021-07-31,297.11224365234375
Singhu Village Pz_1,2021-08-31,297.5782470703125
Singhu Village Pz_1,2021-09-30,297.5726623535156
Singhu Village Pz_1,2021-10-31,291.7562255859375
Singhu Village Pz_1,2021-11-30,284.8001403808594
Singhu Village Pz_1,2021-12-31,281.9072570800781
Singhu Village Pz_1,2022-01-31,282.5156555175781
Singhu Village Pz_1,2022-02-28,283.3922424316406
Singhu Village Pz_1,2022-03-31,286.9860534667969
Singhu Village Pz_1,2022-04-30,282.9100341796875
Singhu Village Pz_1,2022-05-31,291.30047607421875
Singhu Village Pz_1,2022-06-30,290.9225158691406
Singhu Village Pz_1,2022-07-31,298.56414794921875
Singhu Village Pz_1,2022-08-31,297.6861267089844
Singhu Village Pz_1,2022-09-30,296.4852600097656
Singhu Village Pz_1,2022-10-31,291.614990234375
Singhu Village Pz_1,2022-11-30,285.751220703125
Singhu Village Pz_1,2022-12-31,281.83154296875
Singhu Village Pz_1,2023-01-31,281.4351806640625
Singhu Village Pz_1,2023-02-28,283.4746398925781
Singhu Village Pz_1,2023-03-31,287.2309875488281
Singhu Village Pz_1,2023-04-30,283.9919738769531
Singhu Village Pz_1,2023-05-31,288.34149169921875
Singhu Village Pz_1,2023-06-30,294.0185852050781
Singhu Village Pz_1,2023-07-31,298.78314208984375
Singhu Village Pz_1,2023-08-31,297.26336669921875
Singhu Village Pz_1,2023-09-30,296.3902893066406
Singhu Village Pz_1,2023-10-31,288.9017028808594
Singhu Village Pz_1,2023-11-30,286.9930114746094
Singhu Village Pz_1,2023-12-31,283.246337890625
Delhi North East SEELAM PUR Ushmanpur Pz,2020-01-31,282.1769104003906
Delhi North East SEELAM PUR Ushmanpur Pz,2020-02-29,283.2362060546875
Delhi North East SEELAM PUR Ushmanpur Pz,2020-03-31,287.39801025390625
Delhi North East SEELAM PUR Ushmanpur Pz,2020-04-30,287.14801025390625
Delhi North East SEELAM PUR Ushmanpur Pz,2020-05-31,288.81658935546875
Delhi North East SEELAM PUR Ushmanpur Pz,2020-06-30,295.7385559082031
Delhi North East SEELAM PUR Ushmanpur Pz,2020-07-31,298.1318054199219
Delhi North East SEELAM PUR Ushmanpur Pz,2020-08-31,298.5151672363281
Delhi North East SEELAM PUR Ushmanpur Pz,2020-09-30,296.1079406738281
Delhi North East SEELAM PUR Ushmanpur Pz,2020-10-31,286.9241027832031
Delhi North East SEELAM PUR Ushmanpur Pz,2020-11-30,283.22308349609375
Delhi North East SEELAM PUR Ushmanpur Pz,2020-12-31,281.2703857421875
Delhi North East SEELAM PUR Ushmanpur Pz,2021-01-31,282.2074279785156
Delhi North East SEELAM PUR Ushmanpur Pz,2021-02-28,284.15374755859375
Delhi North East SEELAM PUR Ushmanpur Pz,2021-03-31,284.6186218261719
Delhi North East SEELAM PUR Ushmanpur Pz,2021-04-30,279.52667236328125
Delhi North East SEELAM PUR Ushmanpur Pz,2021-05-31,290.1488037109375
Delhi North East SEELAM PUR Ushmanpur Pz,2021-06-30,294.42852783203125
Delhi North East SEELAM PUR Ushmanpur Pz,2021-07-31,297.07232666015625
Delhi North East SEELAM PUR Ushmanpur Pz,2021-08-31,297.5815124511719
Delhi North East SEELAM PUR Ushmanpur Pz,2021-09-30,297.62225341796875
Delhi North East SEELAM PUR Ushmanpur Pz,2021-10-31,291.8819580078125
Delhi North East SEELAM PUR Ushmanpur Pz,2021-11-30,285.003662109375
Delhi North East SEELAM PUR Ushmanpur Pz,2021-12-31,282.0108337402344
Delhi North East SEELAM PUR Ushmanpur Pz,2022-01-31,282.5508117675781
Delhi North East SEELAM PUR Ushmanpur Pz,2022-02-28,283.39398193359375
Delhi North East SEELAM PUR Ushmanpur Pz,2022-03-31,286.6304931640625
Delhi North East SEELAM PUR Ushmanpur Pz,2022-04-30,282.0605773925781
Delhi North East SEELAM PUR Ushmanpur Pz,2022-05-31,291.1157531738281
Delhi North East SEELAM PUR Ushmanpur Pz,2022-06-30,290.6199645996094
Delhi North East SEELAM PUR Ushmanpur Pz,2022-07-31,298.5749816894531
Delhi North East SEELAM PUR Ushmanpur Pz,2022-08-31,297.6288757324219
Delhi North East SEELAM PUR Ushmanpur Pz,2022-09-30,296.3078918457031
Delhi North East SEELAM PUR Ushmanpur Pz,2022-10-31,291.7415771484375
Delhi North East SEELAM PUR Ushmanpur Pz,2022-11-30,285.8581237792969
Delhi North East SEELAM PUR Ushmanpur Pz,2022-12-31,281.78924560546875
Delhi North East SEELAM PUR Ushmanpur Pz,2023-01-31,281.3632507324219
Delhi North East SEELAM PUR Ushmanpur Pz,2023-02-28,283.22015380859375
Delhi North East SEELAM PUR Ushmanpur Pz,2023-03-31,287.12591552734375
Delhi North East SEELAM PUR Ushmanpur Pz,2023-04-30,283.9438781738281
Delhi North East SEELAM PUR Ushmanpur Pz,2023-05-31,288.4158630371094
Delhi North East SEELAM PUR Ushmanpur Pz,2023-06-30,293.9679260253906
Delhi North East SEELAM PUR Ushmanpur Pz,2023-07-31,298.8924865722656
Delhi North East SEELAM PUR Ushmanpur Pz,2023-08-31,297.2557067871094
Delhi North East SEELAM PUR Ushmanpur Pz,2023-09-30,296.44085693359375
Delhi North East SEELAM PUR Ushmanpur Pz,2023-10-31,288.7038269042969
Delhi North East SEELAM PUR Ushmanpur Pz,2023-11-30,286.9524230957031
Delhi North East SEELAM PUR Ushmanpur Pz,2023-12-31,283.22564697265625
Sonia Vihar_1,2020-01-31,282.1769104003906
Sonia Vihar_1,2020-02-29,283.2362060546875
Sonia Vihar_1,2020-03-31,287.39801025390625
Sonia Vihar_1,2020-04-30,287.14801025390625
Sonia Vihar_1,2020-05-31,288.81658935546875
Sonia Vihar_1,2020-06-30,295.7385559082031
Sonia Vihar_1,2020-07-31,298.1318054199219
Sonia Vihar_1,2020-08-31,298.5151672363281
Sonia Vihar_1,2020-09-30,296.1079406738281
Sonia Vihar_1,2020-10-31,286.9241027832031
Sonia Vihar_1,2020-11-30,283.22308349609375
Sonia Vihar_1,2020-12-31,281.2703857421875
Sonia Vihar_1,2021-01-31,282.2074279785156
Sonia Vihar_1,2021-02-28,284.15374755859375
Sonia Vihar_1,2021-03-31,284.6186218261719
Sonia Vihar_1,2021-04-30,279.52667236328125
Sonia Vihar_1,2021-05-31,290.1488037109375
Sonia Vihar_1,2021-06-30,294.42852783203125
Sonia Vihar_1,2021-07-31,297.07232666015625
Sonia Vihar_1,2021-08-31,297.5815124511719
Sonia Vihar_1,2021-09-30,297.62225341796875
Sonia Vihar_1,2021-10-31,291.8819580078125
Sonia Vihar_1,2021-11-30,285.003662109375
Sonia Vihar_1,2021-12-31,282.0108337402344
Sonia Vihar_1,2022-01-31,282.5508117675781
Sonia Vihar_1,2022-02-28,283.39398193359375
Sonia Vihar_1,2022-03-31,286.6304931640625
Sonia Vihar_1,2022-04-30,282.0605773925781
Sonia Vihar_1,2022-05-31,291.1157531738281
Sonia Vihar_1,2022-06-30,290.6199645996094
Sonia Vihar_1,2022-07-31,298.5749816894531
Sonia Vihar_1,2022-08-31,297.6288757324219
Sonia Vihar_1,2022-09-30,296.3078918457031
Sonia Vihar_1,2022-10-31,291.7415771484375
Sonia Vihar_1,2022-11-30,285.8581237792969
Sonia Vihar_1,2022-12-31,281.78924560546875
Sonia Vihar_1,2023-01-31,281.3632507324219
Sonia Vihar_1,2023-02-28,283.22015380859375
Sonia Vihar_1,2023-03-31,287.12591552734375
Sonia Vihar_1,2023-04-30,283.9438781738281
Sonia Vihar_1,2023-05-31,288.4158630371094
Sonia Vihar_1,2023-06-30,293.9679260253906
Sonia Vihar_1,2023-07-31,298.8924865722656
Sonia Vihar_1,2023-08-31,297.2557067871094
Sonia Vihar_1,2023-09-30,296.44085693359375
Sonia Vihar_1,2023-10-31,288.7038269042969
Sonia Vihar_1,2023-11-30,286.9524230957031
Sonia Vihar_1,2023-12-31,283.22564697265625
Gokulpuri E Pz,2020-01-31,282.11688232421875
Gokulpuri E Pz,2020-02-29,283.2261962890625
Gokulpuri E Pz,2020-03-31,287.2690124511719
Gokulpuri E Pz,2020-04-30,287.12847900390625
Gokulpuri E Pz,2020-05-31,288.9656677246094
Gokulpuri E Pz,2020-06-30,295.71954345703125
Gokulpuri E Pz,2020-07-31,298.0637512207031
Gokulpuri E Pz,2020-08-31,298.4529113769531
Gokulpuri E Pz,2020-09-30,296.20245361328125
Gokulpuri E Pz,2020-10-31,287.16278076171875
Gokulpuri E Pz,2020-11-30,283.18646240234375
Gokulpuri E Pz,2020-12-31,281.2942199707031
Gokulpuri E Pz,2021-01-31,282.15338134765625
Gokulpuri E Pz,2021-02-28,284.195556640625
Gokulpuri E Pz,2021-03-31,284.61627197265625
Gokulpuri E Pz,2021-04-30,279.45166015625
Gokulpuri E Pz,2021-05-31,290.1478576660156
Gokulpuri E Pz,2021-06-30,294.52630615234375
Gokulpuri E Pz,2021-07-31,297.0906677246094
Gokulpuri E Pz,2021-08-31,297.5374450683594
Gokulpuri E Pz,2021-09-30,297.5592346191406
Gokulpuri E Pz,2021-10-31,291.869140625
Gokulpuri E Pz,2021-11-30,285.0039367675781
Gokulpuri E Pz,2021-12-31,281.9667663574219
Gokulpuri E Pz,2022-01-31,282.4504089355469
Gokulpuri E Pz,2022-02-28,283.289794921875
Gokulpuri E Pz,2022-03-31,286.72467041015625
Gokulpuri E Pz,2022-04-30,282.3026123046875
Gokulpuri E Pz,2022-05-31,291.2563781738281
Gokulpuri E Pz,2022-06-30,290.7514343261719
Gokulpuri E Pz,2022-07-31,298.4590148925781
Gokulpuri E Pz,2022-08-31,297.5699462890625
Gokulpuri E Pz,2022-09-30,296.3471984863281
Gokulpuri E Pz,2022-10-31,291.6943359375
Gokulpuri E Pz,2022-11-30,285.85882568359375
Gokulpuri E Pz,2022-12-31,281.7938537597656
Gokulpuri E Pz,2023-01-31,281.3650817871094
Gokulpuri E Pz,2023-02-28,283.20159912109375
Gokulpuri E Pz,2023-03-31,286.99273681640625
Gokulpuri E Pz,2023-04-30,283.8157958984375
Gokulpuri E Pz,2023-05-31,288.34814453125
Gokulpuri E Pz,2023-06-30,293.94647216796875
Gokulpuri E Pz,2023-07-31,298.8184509277344
Gokulpuri E Pz,2023-08-31,297.29931640625
Gokulpuri E Pz,2023-09-30,296.5521240234375
Gokulpuri E Pz,2023-10-31,288.9097595214844
Gokulpuri E Pz,2023-11-30,286.9925842285156
Gokulpuri E Pz,2023-12-31,283.1788024902344
Sonia Vihar WTP,2020-01-31,282.1769104003906
Sonia Vihar WTP,2020-02-29,283.2362060546875
Sonia Vihar WTP,2020-03-31,287.39801025390625
Sonia Vihar WTP,2020-04-30,287.14801025390625
Sonia Vihar WTP,2020-05-31,288.81658935546875
Sonia Vihar WTP,2020-06-30,295.7385559082031
Sonia Vihar WTP,2020-07-31,298.1318054199219
Sonia Vihar WTP,2020-08-31,298.5151672363281
Sonia Vihar WTP,2020-09-30,296.1079406738281
Sonia Vihar WTP,2020-10-31,286.9241027832031
Sonia Vihar WTP,2020-11-30,283.22308349609375
Sonia Vihar WTP,2020-12-31,281.2703857421875
Sonia Vihar WTP,2021-01-31,282.2074279785156
Sonia Vihar WTP,2021-02-28,284.15374755859375
Sonia Vihar WTP,2021-03-31,284.6186218261719
Sonia Vihar WTP,2021-04-30,279.52667236328125
Sonia Vihar WTP,2021-05-31,290.1488037109375
Sonia Vihar WTP,2021-06-30,294.42852783203125
Sonia Vihar WTP,2021-07-31,297.07232666015625
Sonia Vihar WTP,2021-08-31,297.5815124511719
Sonia Vihar WTP,2021-09-30,297.62225341796875
Sonia Vihar WTP,2021-10-31,291.8819580078125
Sonia Vihar WTP,2021-11-30,285.003662109375
Sonia Vihar WTP,2021-12-31,282.0108337402344
Sonia Vihar WTP,2022-01-31,282.5508117675781
Sonia Vihar WTP,2022-02-28,283.39398193359375
