stationName,Month,Monthly_Mean_Pressure
Tiggipur Deep Pz,2020-07-31,97571.28125
Tiggipur Deep Pz,2020-08-31,97545.5703125
Tiggipur Deep Pz,2020-09-30,97928.15625
Tiggipur Deep Pz,2020-10-31,98406.6015625
Tiggipur Deep Pz,2020-11-30,99152.2109375
Tiggipur Deep Pz,2020-12-31,99162.109375
Tiggipur Deep Pz,2021-01-31,99079.0546875
Tiggipur Deep Pz,2021-02-28,98983.9140625
Tiggipur Deep Pz,2021-03-31,98609.6015625
Tiggipur Deep Pz,2021-04-30,98385.296875
Tiggipur Deep Pz,2021-05-31,97989.3984375
Tiggipur Deep Pz,2021-06-30,97601.2890625
Tiggipur Deep Pz,2021-07-31,97490.8046875
Tiggipur Deep Pz,2021-08-31,97739.4375
Tiggipur Deep Pz,2021-09-30,98070.6640625
Tiggipur Deep Pz,2021-10-31,98477.375
Tiggipur Deep Pz,2021-11-30,98919.1640625
Tiggipur Deep Pz,2021-12-31,99329.7109375
Tiggipur Deep Pz,2022-01-31,99117.5703125
Tiggipur Deep Pz,2022-02-28,98853.765625
Tiggipur Deep Pz,2022-03-31,98517.6953125
Tiggipur Deep Pz,2022-04-30,98090.4453125
Tiggipur Deep Pz,2022-05-31,97654.515625
Tiggipur Deep Pz,2022-06-30,97518.140625
Tiggipur Deep Pz,2022-07-31,97670.78125
Tiggipur Deep Pz,2022-08-31,97742.625
Tiggipur Deep Pz,2022-09-30,98027.0234375
Tiggipur Deep Pz,2022-10-31,98659.5078125
Tiggipur Deep Pz,2022-11-30,98973.453125
Tiggipur Deep Pz,2022-12-31,99067.046875
Tiggipur Deep Pz,2023-01-31,99276.2890625
Tiggipur Deep Pz,2023-02-28,98930.90625
Tiggipur Deep Pz,2023-03-31,98793.78125
Tiggipur Deep Pz,2023-04-30,98421.390625
Tiggipur Deep Pz,2023-05-31,98136.5625
Tiggipur Deep Pz,2023-06-30,97672.4453125
Tiggipur Deep Pz,2023-07-31,97653.546875
Tiggipur Deep Pz,2023-08-31,97692.21875
Tiggipur Deep Pz,2023-09-30,97998.046875
Tiggipur Deep Pz,2023-10-31,98688.578125
Tiggipur Deep Pz,2023-11-30,99100.4140625
Tiggipur Deep Pz,2023-12-31,99254.1953125
Tiggipur Shallow Pz,2020-01-31,99211.421875
Tiggipur Shallow Pz,2020-02-29,99171.6640625
Tiggipur Shallow Pz,2020-03-31,98805.8359375
Tiggipur Shallow Pz,2020-04-30,98490.78125
Tiggipur Shallow Pz,2020-05-31,98005.90625
Tiggipur Shallow Pz,2020-06-30,97618.796875
Tiggipur Shallow Pz,2020-07-31,97571.28125
Tiggipur Shallow Pz,2020-08-31,97545.5703125
Tiggipur Shallow Pz,2020-09-30,97928.15625
Tiggipur Shallow Pz,2020-10-31,98406.6015625
Tiggipur Shallow Pz,2020-11-30,99152.2109375
Tiggipur Shallow Pz,2020-12-31,99162.109375
Tiggipur Shallow Pz,2021-01-31,99079.0546875
Tiggipur Shallow Pz,2021-02-28,98983.9140625
Tiggipur Shallow Pz,2021-03-31,98609.6015625
Tiggipur Shallow Pz,2021-04-30,98385.296875
Tiggipur Shallow Pz,2021-05-31,97989.3984375
Tiggipur Shallow Pz,2021-06-30,97601.2890625
Tiggipur Shallow Pz,2021-07-31,97490.8046875
Tiggipur Shallow Pz,2021-08-31,97739.4375
Tiggipur Shallow Pz,2021-09-30,98070.6640625
Tiggipur Shallow Pz,2021-10-31,98477.375
Tiggipur Shallow Pz,2021-11-30,98919.1640625
Tiggipur Shallow Pz,2021-12-31,99329.7109375
Tiggipur Shallow Pz,2022-01-31,99117.5703125
Tiggipur Shallow Pz,2022-02-28,98853.765625
Tiggipur Shallow Pz,2022-03-31,98517.6953125
Tiggipur Shallow Pz,2022-04-30,98090.4453125
Tiggipur Shallow Pz,2022-05-31,97654.515625
Tiggipur Shallow Pz,2022-06-30,97518.140625
Tiggipur Shallow Pz,2022-07-31,97670.78125
Tiggipur Shallow Pz,2022-08-31,97742.625
Tiggipur Shallow Pz,2022-09-30,98027.0234375
Tiggipur Shallow Pz,2022-10-31,98659.5078125
Tiggipur Shallow Pz,2022-11-30,98973.453125
Tiggipur Shallow Pz,2022-12-31,99067.046875
Tiggipur Shallow Pz,2023-01-31,99276.2890625
Tiggipur Shallow Pz,2023-02-28,98930.90625
Tiggipur Shallow Pz,2023-03-31,98793.78125
Tiggipur Shallow Pz,2023-04-30,98421.390625
Tiggipur Shallow Pz,2023-05-31,98136.5625
Tiggipur Shallow Pz,2023-06-30,97672.4453125
Tiggipur Shallow Pz,2023-07-31,97653.546875
Tiggipur Shallow Pz,2023-08-31,97692.21875
Tiggipur Shallow Pz,2023-09-30,97998.046875
Tiggipur Shallow Pz,2023-10-31,98688.578125
Tiggipur Shallow Pz,2023-11-30,99100.4140625
Tiggipur Shallow Pz,2023-12-31,99254.1953125
Bakoli-  Deep Pz,2020-01-31,99211.421875
Bakoli-  Deep Pz,2020-02-29,99171.6640625
Bakoli-  Deep Pz,2020-03-31,98805.8359375
Bakoli-  Deep Pz,2020-04-30,98490.78125
Bakoli-  Deep Pz,2020-05-31,98005.90625
Bakoli-  Deep Pz,2020-06-30,97618.796875
Bakoli-  Deep Pz,2020-07-31,97571.28125
Bakoli-  Deep Pz,2020-08-31,97545.5703125
Bakoli-  Deep Pz,2020-09-30,97928.15625
Bakoli-  Deep Pz,2020-10-31,98406.6015625
Bakoli-  Deep Pz,2020-11-30,99152.2109375
Bakoli-  Deep Pz,2020-12-31,99162.109375
Bakoli-  Deep Pz,2021-01-31,99079.0546875
Bakoli-  Deep Pz,2021-02-28,98983.9140625
Bakoli-  Deep Pz,2021-03-31,98609.6015625
Bakoli-  Deep Pz,2021-04-30,98385.296875
Bakoli-  Deep Pz,2021-05-31,97989.3984375
Bakoli-  Deep Pz,2021-06-30,97601.2890625
Bakoli-  Deep Pz,2021-07-31,97490.8046875
Bakoli-  Deep Pz,2021-08-31,97739.4375
Bakoli-  Deep Pz,2021-09-30,98070.6640625
Bakoli-  Deep Pz,2021-10-31,98477.375
Bakoli-  Deep Pz,2021-11-30,98919.1640625
Bakoli-  Deep Pz,2021-12-31,99329.7109375
Bakoli-  Deep Pz,2022-01-31,99117.5703125
Bakoli-  Deep Pz,2022-02-28,98853.765625
Bakoli-  Deep Pz,2022-03-31,98517.6953125
Bakoli-  Deep Pz,2022-04-30,98090.4453125
Bakoli-  Deep Pz,2022-05-31,97654.515625
Bakoli-  Deep Pz,2022-06-30,97518.140625
Bakoli-  Deep Pz,2022-07-31,97670.78125
Bakoli-  Deep Pz,2022-08-31,97742.625
Bakoli-  Deep Pz,2022-09-30,98027.0234375
Bakoli-  Deep Pz,2022-10-31,98659.5078125
Bakoli-  Deep Pz,2022-11-30,98973.453125
Bakoli-  Deep Pz,2022-12-31,99067.046875
Bakoli-  Deep Pz,2023-01-31,99276.2890625
Bakoli-  Deep Pz,2023-02-28,98930.90625
Bakoli-  Deep Pz,2023-03-31,98793.78125
Bakoli-  Deep Pz,2023-04-30,98421.390625
Bakoli-  Deep Pz,2023-05-31,98136.5625
Bakoli-  Deep Pz,2023-06-30,97672.4453125
Bakoli-  Deep Pz,2023-07-31,97653.546875
Bakoli-  Deep Pz,2023-08-31,97692.21875
Bakoli-  Deep Pz,2023-09-30,97998.046875
Bakoli-  Deep Pz,2023-10-31,98688.578125
Bakoli-  Deep Pz,2023-11-30,99100.4140625
Bakoli-  Deep Pz,2023-12-31,99254.1953125
Bakoli -  Shallow Pz,2020-01-31,99211.421875
Bakoli -  Shallow Pz,2020-02-29,99171.6640625
Bakoli -  Shallow Pz,2020-03-31,98805.8359375
Bakoli -  Shallow Pz,2020-04-30,98490.78125
Bakoli -  Shallow Pz,2020-05-31,98005.90625
Bakoli -  Shallow Pz,2020-06-30,97618.796875
Bakoli -  Shallow Pz,2020-07-31,97571.28125
Bakoli -  Shallow Pz,2020-08-31,97545.5703125
Bakoli -  Shallow Pz,2020-09-30,97928.15625
Bakoli -  Shallow Pz,2020-10-31,98406.6015625
Bakoli -  Shallow Pz,2020-11-30,99152.2109375
Bakoli -  Shallow Pz,2020-12-31,99162.109375
Bakoli -  Shallow Pz,2021-01-31,99079.0546875
Bakoli -  Shallow Pz,2021-02-28,98983.9140625
Bakoli -  Shallow Pz,2021-03-31,98609.6015625
Bakoli -  Shallow Pz,2021-04-30,98385.296875
Bakoli -  Shallow Pz,2021-05-31,97989.3984375
Bakoli -  Shallow Pz,2021-06-30,97601.2890625
Bakoli -  Shallow Pz,2021-07-31,97490.8046875
Bakoli -  Shallow Pz,2021-08-31,97739.4375
Bakoli -  Shallow Pz,2021-09-30,98070.6640625
Bakoli -  Shallow Pz,2021-10-31,98477.375
Bakoli -  Shallow Pz,2021-11-30,98919.1640625
Bakoli -  Shallow Pz,2021-12-31,99329.7109375
Bakoli -  Shallow Pz,2022-01-31,99117.5703125
Bakoli -  Shallow Pz,2022-02-28,98853.765625
Bakoli -  Shallow Pz,2022-03-31,98517.6953125
Bakoli -  Shallow Pz,2022-04-30,98090.4453125
Bakoli -  Shallow Pz,2022-05-31,97654.515625
Bakoli -  Shallow Pz,2022-06-30,97518.140625
Bakoli -  Shallow Pz,2022-07-31,97670.78125
Bakoli -  Shallow Pz,2022-08-31,97742.625
Bakoli -  Shallow Pz,2022-09-30,98027.0234375
Bakoli -  Shallow Pz,2022-10-31,98659.5078125
Bakoli -  Shallow Pz,2022-11-30,98973.453125
Bakoli -  Shallow Pz,2022-12-31,99067.046875
Bakoli -  Shallow Pz,2023-01-31,99276.2890625
Bakoli -  Shallow Pz,2023-02-28,98930.90625
Bakoli -  Shallow Pz,2023-03-31,98793.78125
Bakoli -  Shallow Pz,2023-04-30,98421.390625
Bakoli -  Shallow Pz,2023-05-31,98136.5625
Bakoli -  Shallow Pz,2023-06-30,97672.4453125
Bakoli -  Shallow Pz,2023-07-31,97653.546875
Bakoli -  Shallow Pz,2023-08-31,97692.21875
Bakoli -  Shallow Pz,2023-09-30,97998.046875
Bakoli -  Shallow Pz,2023-10-31,98688.578125
Bakoli -  Shallow Pz,2023-11-30,99100.4140625
Bakoli -  Shallow Pz,2023-12-31,99254.1953125
Auchandi Pz,2020-01-31,99177.3984375
Auchandi Pz,2020-02-29,99136.3203125
Auchandi Pz,2020-03-31,98769.4765625
Auchandi Pz,2020-04-30,98454.390625
Auchandi Pz,2020-05-31,97965.8203125
Auchandi Pz,2020-06-30,97577.4296875
Auchandi Pz,2020-07-31,97529.1640625
Auchandi Pz,2020-08-31,97503.9921875
Auchandi Pz,2020-09-30,97891.0234375
Auchandi Pz,2020-10-31,98370.9921875
Auchandi Pz,2020-11-30,99117.5859375
Auchandi Pz,2020-12-31,99127.6796875
Auchandi Pz,2021-01-31,99043.515625
Auchandi Pz,2021-02-28,98948.890625
Auchandi Pz,2021-03-31,98575.1640625
Auchandi Pz,2021-04-30,98353.7421875
Auchandi Pz,2021-05-31,97947.546875
Auchandi Pz,2021-06-30,97560.0859375
Auchandi Pz,2021-07-31,97450.21875
Auchandi Pz,2021-08-31,97700.6484375
Auchandi Pz,2021-09-30,98031.125
Auchandi Pz,2021-10-31,98442.453125
Auchandi Pz,2021-11-30,98882.1015625
Auchandi Pz,2021-12-31,99294.6328125
Auchandi Pz,2022-01-31,99080.5625
Auchandi Pz,2022-02-28,98815.4140625
Auchandi Pz,2022-03-31,98484.4921875
Auchandi Pz,2022-04-30,98055.3125
Auchandi Pz,2022-05-31,97608.515625
Auchandi Pz,2022-06-30,97481.15625
Auchandi Pz,2022-07-31,97630.40625
Auchandi Pz,2022-08-31,97705.046875
Auchandi Pz,2022-09-30,98001.734375
Auchandi Pz,2022-10-31,98635.5625
Auchandi Pz,2022-11-30,98950.9453125
Auchandi Pz,2022-12-31,99047.71875
Auchandi Pz,2023-01-31,99254.453125
Auchandi Pz,2023-02-28,98910.5
Auchandi Pz,2023-03-31,98770.5703125
Auchandi Pz,2023-04-30,98398.4765625
Auchandi Pz,2023-05-31,98112.0234375
Auchandi Pz,2023-06-30,97649.625
Auchandi Pz,2023-07-31,97624.09375
Auchandi Pz,2023-08-31,97667.890625
Auchandi Pz,2023-09-30,97972.765625
Auchandi Pz,2023-10-31,98666.65625
Auchandi Pz,2023-11-30,99077.078125
Auchandi Pz,2023-12-31,99232.4296875
Qatlupur Pz,2020-01-31,99177.3984375
Qatlupur Pz,2020-02-29,99136.3203125
Qatlupur Pz,2020-03-31,98769.4765625
Qatlupur Pz,2020-04-30,98454.390625
Qatlupur Pz,2020-05-31,97965.8203125
Qatlupur Pz,2020-06-30,97577.4296875
Qatlupur Pz,2020-07-31,97529.1640625
Qatlupur Pz,2020-08-31,97503.9921875
Qatlupur Pz,2020-09-30,97891.0234375
Qatlupur Pz,2020-10-31,98370.9921875
Qatlupur Pz,2020-11-30,99117.5859375
Qatlupur Pz,2020-12-31,99127.6796875
Qatlupur Pz,2021-01-31,99043.515625
Qatlupur Pz,2021-02-28,98948.890625
Qatlupur Pz,2021-03-31,98575.1640625
Qatlupur Pz,2021-04-30,98353.7421875
Qatlupur Pz,2021-05-31,97947.546875
Qatlupur Pz,2021-06-30,97560.0859375
Qatlupur Pz,2021-07-31,97450.21875
Qatlupur Pz,2021-08-31,97700.6484375
Qatlupur Pz,2021-09-30,98031.125
Qatlupur Pz,2021-10-31,98442.453125
Qatlupur Pz,2021-11-30,98882.1015625
Qatlupur Pz,2021-12-31,99294.6328125
Qatlupur Pz,2022-01-31,99080.5625
Qatlupur Pz,2022-02-28,98815.4140625
Qatlupur Pz,2022-03-31,98484.4921875
Qatlupur Pz,2022-04-30,98055.3125
Qatlupur Pz,2022-05-31,97608.515625
Qatlupur Pz,2022-06-30,97481.15625
Qatlupur Pz,2022-07-31,97630.40625
Qatlupur Pz,2022-08-31,97705.046875
Qatlupur Pz,2022-09-30,98001.734375
Qatlupur Pz,2022-10-31,98635.5625
Qatlupur Pz,2022-11-30,98950.9453125
Qatlupur Pz,2022-12-31,99047.71875
Qatlupur Pz,2023-01-31,99254.453125
Qatlupur Pz,2023-02-28,98910.5
Qatlupur Pz,2023-03-31,98770.5703125
Qatlupur Pz,2023-04-30,98398.4765625
Qatlupur Pz,2023-05-31,98112.0234375
Qatlupur Pz,2023-06-30,97649.625
Qatlupur Pz,2023-07-31,97624.09375
Qatlupur Pz,2023-08-31,97667.890625
Qatlupur Pz,2023-09-30,97972.765625
Qatlupur Pz,2023-10-31,98666.65625
Qatlupur Pz,2023-11-30,99077.078125
Qatlupur Pz,2023-12-31,99232.4296875
Kingsway Camp Police Ground Pz,2020-01-31,99192.625
Kingsway Camp Police Ground Pz,2020-02-29,99153.4609375
Kingsway Camp Police Ground Pz,2020-03-31,98787.7734375
Kingsway Camp Police Ground Pz,2020-04-30,98472.3984375
Kingsway Camp Police Ground Pz,2020-05-31,97987.5078125
Kingsway Camp Police Ground Pz,2020-06-30,97601.2421875
Kingsway Camp Police Ground Pz,2020-07-31,97554.7109375
Kingsway Camp Police Ground Pz,2020-08-31,97527.3984375
Kingsway Camp Police Ground Pz,2020-09-30,97912.421875
Kingsway Camp Police Ground Pz,2020-10-31,98388.75
Kingsway Camp Police Ground Pz,2020-11-30,99133.390625
Kingsway Camp Police Ground Pz,2020-12-31,99143.546875
Kingsway Camp Police Ground Pz,2021-01-31,99060.5078125
Kingsway Camp Police Ground Pz,2021-02-28,98965.1796875
Kingsway Camp Police Ground Pz,2021-03-31,98590.96875
Kingsway Camp Police Ground Pz,2021-04-30,98365.71875
Kingsway Camp Police Ground Pz,2021-05-31,97970.734375
Kingsway Camp Police Ground Pz,2021-06-30,97583.4921875
Kingsway Camp Police Ground Pz,2021-07-31,97474.0234375
Kingsway Camp Police Ground Pz,2021-08-31,97723.859375
Kingsway Camp Police Ground Pz,2021-09-30,98050.703125
Kingsway Camp Police Ground Pz,2021-10-31,98461.25
Kingsway Camp Police Ground Pz,2021-11-30,98901.078125
Kingsway Camp Police Ground Pz,2021-12-31,99310.6875
Kingsway Camp Police Ground Pz,2022-01-31,99099.5234375
Kingsway Camp Police Ground Pz,2022-02-28,98835.1640625
Kingsway Camp Police Ground Pz,2022-03-31,98500.7109375
Kingsway Camp Police Ground Pz,2022-04-30,98073.234375
Kingsway Camp Police Ground Pz,2022-05-31,97634.6640625
Kingsway Camp Police Ground Pz,2022-06-30,97501.8203125
Kingsway Camp Police Ground Pz,2022-07-31,97651.96875
Kingsway Camp Police Ground Pz,2022-08-31,97725.09375
Kingsway Camp Police Ground Pz,2022-09-30,98015.640625
Kingsway Camp Police Ground Pz,2022-10-31,98649.4609375
Kingsway Camp Police Ground Pz,2022-11-30,98963.96875
Kingsway Camp Police Ground Pz,2022-12-31,99057.6953125
Kingsway Camp Police Ground Pz,2023-01-31,99265.3359375
Kingsway Camp Police Ground Pz,2023-02-28,98921.7578125
Kingsway Camp Police Ground Pz,2023-03-31,98782.8359375
Kingsway Camp Police Ground Pz,2023-04-30,98410.7578125
Kingsway Camp Police Ground Pz,2023-05-31,98126.484375
Kingsway Camp Police Ground Pz,2023-06-30,97663.890625
Kingsway Camp Police Ground Pz,2023-07-31,97643.203125
Kingsway Camp Police Ground Pz,2023-08-31,97687.203125
Kingsway Camp Police Ground Pz,2023-09-30,97988.0703125
Kingsway Camp Police Ground Pz,2023-10-31,98679.4609375
Kingsway Camp Police Ground Pz,2023-11-30,99089.640625
Kingsway Camp Police Ground Pz,2023-12-31,99243.7421875
Sainik Vihar Pz,2020-01-31,99249.0078125
Sainik Vihar Pz,2020-02-29,99208.3828125
Sainik Vihar Pz,2020-03-31,98840.8046875
Sainik Vihar Pz,2020-04-30,98523.6875
Sainik Vihar Pz,2020-05-31,98035.6796875
Sainik Vihar Pz,2020-06-30,97647.875
Sainik Vihar Pz,2020-07-31,97601.1171875
Sainik Vihar Pz,2020-08-31,97574.3203125
Sainik Vihar Pz,2020-09-30,97961.84375
Sainik Vihar Pz,2020-10-31,98440.4765625
Sainik Vihar Pz,2020-11-30,99187.8671875
Sainik Vihar Pz,2020-12-31,99199.25
Sainik Vihar Pz,2021-01-31,99115.9140625
Sainik Vihar Pz,2021-02-28,99019.5625
Sainik Vihar Pz,2021-03-31,98644.0
Sainik Vihar Pz,2021-04-30,98419.109375
Sainik Vihar Pz,2021-05-31,98018.046875
Sainik Vihar Pz,2021-06-30,97630.15625
Sainik Vihar Pz,2021-07-31,97521.0546875
Sainik Vihar Pz,2021-08-31,97772.3046875
Sainik Vihar Pz,2021-09-30,98099.4921875
Sainik Vihar Pz,2021-10-31,98513.421875
Sainik Vihar Pz,2021-11-30,98954.0703125
Sainik Vihar Pz,2021-12-31,99366.1796875
Sainik Vihar Pz,2022-01-31,99154.34375
Sainik Vihar Pz,2022-02-28,98888.34375
Sainik Vihar Pz,2022-03-31,98554.1484375
Sainik Vihar Pz,2022-04-30,98124.03125
Sainik Vihar Pz,2022-05-31,97679.1640625
Sainik Vihar Pz,2022-06-30,97550.4921875
Sainik Vihar Pz,2022-07-31,97699.546875
Sainik Vihar Pz,2022-08-31,97774.3125
Sainik Vihar Pz,2022-09-30,98063.875
Sainik Vihar Pz,2022-10-31,98699.7734375
Sainik Vihar Pz,2022-11-30,99016.296875
Sainik Vihar Pz,2022-12-31,99112.859375
Sainik Vihar Pz,2023-01-31,99319.96875
Sainik Vihar Pz,2023-02-28,98975.453125
Sainik Vihar Pz,2023-03-31,98834.1953125
Sainik Vihar Pz,2023-04-30,98461.1796875
Sainik Vihar Pz,2023-05-31,98175.203125
Sainik Vihar Pz,2023-06-30,97712.6640625
Sainik Vihar Pz,2023-07-31,97688.8359375
Sainik Vihar Pz,2023-08-31,97735.203125
Sainik Vihar Pz,2023-09-30,98036.109375
Sainik Vihar Pz,2023-10-31,98730.4375
Sainik Vihar Pz,2023-11-30,99141.2421875
Sainik Vihar Pz,2023-12-31,99297.59375
Mangolpuri Pz,2020-01-31,99249.0078125
Mangolpuri Pz,2020-02-29,99208.3828125
Mangolpuri Pz,2020-03-31,98840.8046875
Mangolpuri Pz,2020-04-30,98523.6875
Mangolpuri Pz,2020-05-31,98035.6796875
Mangolpuri Pz,2020-06-30,97647.875
Mangolpuri Pz,2020-07-31,97601.1171875
Mangolpuri Pz,2020-08-31,97574.3203125
Mangolpuri Pz,2020-09-30,97961.84375
Mangolpuri Pz,2020-10-31,98440.4765625
Mangolpuri Pz,2020-11-30,99187.8671875
Mangolpuri Pz,2020-12-31,99199.25
Mangolpuri Pz,2021-01-31,99115.9140625
Mangolpuri Pz,2021-02-28,99019.5625
Mangolpuri Pz,2021-03-31,98644.0
Mangolpuri Pz,2021-04-30,98419.109375
Mangolpuri Pz,2021-05-31,98018.046875
Mangolpuri Pz,2021-06-30,97630.15625
Mangolpuri Pz,2021-07-31,97521.0546875
Mangolpuri Pz,2021-08-31,97772.3046875
Mangolpuri Pz,2021-09-30,98099.4921875
Mangolpuri Pz,2021-10-31,98513.421875
Mangolpuri Pz,2021-11-30,98954.0703125
Mangolpuri Pz,2021-12-31,99366.1796875
Mangolpuri Pz,2022-01-31,99154.34375
Mangolpuri Pz,2022-02-28,98888.34375
Mangolpuri Pz,2022-03-31,98554.1484375
Mangolpuri Pz,2022-04-30,98124.03125
Mangolpuri Pz,2022-05-31,97679.1640625
Mangolpuri Pz,2022-06-30,97550.4921875
Mangolpuri Pz,2022-07-31,97699.546875
Mangolpuri Pz,2022-08-31,97774.3125
Mangolpuri Pz,2022-09-30,98063.875
Mangolpuri Pz,2022-10-31,98699.7734375
Mangolpuri Pz,2022-11-30,99016.296875
Mangolpuri Pz,2022-12-31,99112.859375
Mangolpuri Pz,2023-01-31,99319.96875
Mangolpuri Pz,2023-02-28,98975.453125
Mangolpuri Pz,2023-03-31,98834.1953125
Mangolpuri Pz,2023-04-30,98461.1796875
Mangolpuri Pz,2023-05-31,98175.203125
Mangolpuri Pz,2023-06-30,97712.6640625
Mangolpuri Pz,2023-07-31,97688.8359375
Mangolpuri Pz,2023-08-31,97735.203125
Mangolpuri Pz,2023-09-30,98036.109375
Mangolpuri Pz,2023-10-31,98730.4375
Mangolpuri Pz,2023-11-30,99141.2421875
Mangolpuri Pz,2023-12-31,99297.59375
Barwala Pz,2020-01-31,99220.1640625
Barwala Pz,2020-02-29,99179.5078125
Barwala Pz,2020-03-31,98812.6796875
Barwala Pz,2020-04-30,98496.9921875
Barwala Pz,2020-05-31,98009.78125
Barwala Pz,2020-06-30,97621.7109375
Barwala Pz,2020-07-31,97573.8046875
Barwala Pz,2020-08-31,97548.484375
Barwala Pz,2020-09-30,97933.390625
Barwala Pz,2020-10-31,98413.203125
Barwala Pz,2020-11-30,99160.125
Barwala Pz,2020-12-31,99170.5390625
Barwala Pz,2021-01-31,99086.9921875
Barwala Pz,2021-02-28,98991.6796875
Barwala Pz,2021-03-31,98617.109375
Barwala Pz,2021-04-30,98393.796875
Barwala Pz,2021-05-31,97992.390625
Barwala Pz,2021-06-30,97604.265625
Barwala Pz,2021-07-31,97494.0625
Barwala Pz,2021-08-31,97743.734375
Barwala Pz,2021-09-30,98074.890625
Barwala Pz,2021-10-31,98484.34375
Barwala Pz,2021-11-30,98925.765625
Barwala Pz,2021-12-31,99337.8515625
Barwala Pz,2022-01-31,99124.8046875
Barwala Pz,2022-02-28,98859.96875
Barwala Pz,2022-03-31,98525.734375
Barwala Pz,2022-04-30,98096.9140625
Barwala Pz,2022-05-31,97655.2265625
Barwala Pz,2022-06-30,97523.1796875
Barwala Pz,2022-07-31,97674.28125
Barwala Pz,2022-08-31,97747.625
Barwala Pz,2022-09-30,98035.1796875
Barwala Pz,2022-10-31,98668.859375
Barwala Pz,2022-11-30,98984.0
Barwala Pz,2022-12-31,99079.6328125
Barwala Pz,2023-01-31,99287.8359375
Barwala Pz,2023-02-28,98942.6875
Barwala Pz,2023-03-31,98803.765625
Barwala Pz,2023-04-30,98431.1640625
Barwala Pz,2023-05-31,98145.1640625
Barwala Pz,2023-06-30,97681.65625
Barwala Pz,2023-07-31,97659.421875
Barwala Pz,2023-08-31,97700.578125
Barwala Pz,2023-09-30,98006.109375
Barwala Pz,2023-10-31,98698.7734375
Barwala Pz,2023-11-30,99110.3984375
Barwala Pz,2023-12-31,99265.4609375
Majanu Ka Tila Dw,2020-01-31,99192.625
Majanu Ka Tila Dw,2020-02-29,99153.4609375
Majanu Ka Tila Dw,2020-03-31,98787.7734375
Majanu Ka Tila Dw,2020-04-30,98472.3984375
Majanu Ka Tila Dw,2020-05-31,97987.5078125
Majanu Ka Tila Dw,2020-06-30,97601.2421875
Majanu Ka Tila Dw,2020-07-31,97554.7109375
Majanu Ka Tila Dw,2020-08-31,97527.3984375
Majanu Ka Tila Dw,2020-09-30,97912.421875
Majanu Ka Tila Dw,2020-10-31,98388.75
Majanu Ka Tila Dw,2020-11-30,99133.390625
Majanu Ka Tila Dw,2020-12-31,99143.546875
Majanu Ka Tila Dw,2021-01-31,99060.5078125
Majanu Ka Tila Dw,2021-02-28,98965.1796875
Majanu Ka Tila Dw,2021-03-31,98590.96875
Majanu Ka Tila Dw,2021-04-30,98365.71875
Majanu Ka Tila Dw,2021-05-31,97970.734375
Majanu Ka Tila Dw,2021-06-30,97583.4921875
Majanu Ka Tila Dw,2021-07-31,97474.0234375
Majanu Ka Tila Dw,2021-08-31,97723.859375
Majanu Ka Tila Dw,2021-09-30,98050.703125
Majanu Ka Tila Dw,2021-10-31,98461.25
Majanu Ka Tila Dw,2021-11-30,98901.078125
Majanu Ka Tila Dw,2021-12-31,99310.6875
Majanu Ka Tila Dw,2022-01-31,99099.5234375
Majanu Ka Tila Dw,2022-02-28,98835.1640625
Majanu Ka Tila Dw,2022-03-31,98500.7109375
Majanu Ka Tila Dw,2022-04-30,98073.234375
Majanu Ka Tila Dw,2022-05-31,97634.6640625
Majanu Ka Tila Dw,2022-06-30,97501.8203125
Majanu Ka Tila Dw,2022-07-31,97651.96875
Majanu Ka Tila Dw,2022-08-31,97725.09375
Majanu Ka Tila Dw,2022-09-30,98015.640625
Majanu Ka Tila Dw,2022-10-31,98649.4609375
Majanu Ka Tila Dw,2022-11-30,98963.96875
Majanu Ka Tila Dw,2022-12-31,99057.6953125
Majanu Ka Tila Dw,2023-01-31,99265.3359375
Majanu Ka Tila Dw,2023-02-28,98921.7578125
Majanu Ka Tila Dw,2023-03-31,98782.8359375
Majanu Ka Tila Dw,2023-04-30,98410.7578125
Majanu Ka Tila Dw,2023-05-31,98126.484375
Majanu Ka Tila Dw,2023-06-30,97663.890625
Majanu Ka Tila Dw,2023-07-31,97643.203125
Majanu Ka Tila Dw,2023-08-31,97687.203125
Majanu Ka Tila Dw,2023-09-30,97988.0703125
Majanu Ka Tila Dw,2023-10-31,98679.4609375
Majanu Ka Tila Dw,2023-11-30,99089.640625
Majanu Ka Tila Dw,2023-12-31,99243.7421875
Chandini Chowk DW,2020-01-31,99192.625
Chandini Chowk DW,2020-02-29,99153.4609375
Chandini Chowk DW,2020-03-31,98787.7734375
Chandini Chowk DW,2020-04-30,98472.3984375
Chandini Chowk DW,2020-05-31,97987.5078125
Chandini Chowk DW,2020-06-30,97601.2421875
Chandini Chowk DW,2020-07-31,97554.7109375
Chandini Chowk DW,2020-08-31,97527.3984375
Chandini Chowk DW,2020-09-30,97912.421875
Chandini Chowk DW,2020-10-31,98388.75
Chandini Chowk DW,2020-11-30,99133.390625
Chandini Chowk DW,2020-12-31,99143.546875
Chandini Chowk DW,2021-01-31,99060.5078125
Chandini Chowk DW,2021-02-28,98965.1796875
Chandini Chowk DW,2021-03-31,98590.96875
Chandini Chowk DW,2021-04-30,98365.71875
Chandini Chowk DW,2021-05-31,97970.734375
Chandini Chowk DW,2021-06-30,97583.4921875
Chandini Chowk DW,2021-07-31,97474.0234375
