stationName,Month,Monthly_Mean_GWL
Narela DJB WTP,2023-09-30,18.278141666666667
Narela DJB WTP,2023-10-31,18.19971171171171
Narela DJB WTP,2023-11-30,17.668932584269665
Nizampur,2020-01-31,7.95
Nizampur,2020-02-29,
Nizampur,2020-03-31,
Nizampur,2020-04-30,
Nizampur,2020-05-31,
Nizampur,2020-06-30,
Nizampur,2020-07-31,
Nizampur,2020-08-31,6.59
Nizampur,2020-09-30,
Nizampur,2020-10-31,
Nizampur,2020-11-30,6.97
Nizampur,2020-12-31,
Nizampur,2021-01-31,6.89
Nizampur,2021-02-28,
Nizampur,2021-03-31,
Nizampur,2021-04-30,
Nizampur,2021-05-31,
Nizampur,2021-06-30,
Nizampur,2021-07-31,
Nizampur,2021-08-31,
Nizampur,2021-09-30,
Nizampur,2021-10-31,
Nizampur,2021-11-30,4.39
Nizampur,2021-12-31,
Nizampur,2022-01-31,4.7
Nizampur,2022-02-28,
Nizampur,2022-03-31,
Nizampur,2022-04-30,
Nizampur,2022-05-31,5.49
Nizampur,2022-06-30,
Nizampur,2022-07-31,
Nizampur,2022-08-31,5.1
Nizampur,2022-09-30,
Nizampur,2022-10-31,
Nizampur,2022-11-30,5.55
Nizampur_3,2023-09-30,4.391466666666667
Nizampur_3,2023-10-31,4.292223300970874
Nizampur_3,2023-11-30,4.473106382978723
Nizampur_3,2023-12-31,4.571347107438017
Nizamuddin Bridge-2,2020-01-31,3.61
Nizamuddin Bridge-2,2020-02-29,
Nizamuddin Bridge-2,2020-03-31,
Nizamuddin Bridge-2,2020-04-30,
Nizamuddin Bridge-2,2020-05-31,
Nizamuddin Bridge-2,2020-06-30,
Nizamuddin Bridge-2,2020-07-31,
Nizamuddin Bridge-2,2020-08-31,3.91
Nizamuddin Bridge-2,2020-09-30,
Nizamuddin Bridge-2,2020-10-31,
Nizamuddin Bridge-2,2020-11-30,5.14
Nizamuddin Bridge-2,2020-12-31,
Nizamuddin Bridge-2,2021-01-31,3.39
Nizamuddin Bridge-2,2021-02-28,
Nizamuddin Bridge-2,2021-03-31,
Nizamuddin Bridge-2,2021-04-30,
Nizamuddin Bridge-2,2021-05-31,
Nizamuddin Bridge-2,2021-06-30,
Nizamuddin Bridge-2,2021-07-31,
Nizamuddin Bridge-2,2021-08-31,2.69
Nizamuddin Bridge-2,2021-09-30,
Nizamuddin Bridge-2,2021-10-31,
Nizamuddin Bridge-2,2021-11-30,2.55
Nizamuddin Bridge-2,2021-12-31,
Nizamuddin Bridge-2,2022-01-31,3.2
Ojwah Pz,2020-01-31,14.05
Ojwah Pz,2020-02-29,
Ojwah Pz,2020-03-31,
Ojwah Pz,2020-04-30,
Ojwah Pz,2020-05-31,
Ojwah Pz,2020-06-30,
Ojwah Pz,2020-07-31,
Ojwah Pz,2020-08-31,14.2
PUSA (NRL),2020-01-31,30.33
PUSA (NRL),2020-02-29,
PUSA (NRL),2020-03-31,
PUSA (NRL),2020-04-30,
PUSA (NRL),2020-05-31,
PUSA (NRL),2020-06-30,
PUSA (NRL),2020-07-31,
PUSA (NRL),2020-08-31,31.46
PUSA (NRL),2020-09-30,
PUSA (NRL),2020-10-31,
PUSA (NRL),2020-11-30,33.18
PUSA (NRL),2020-12-31,
PUSA (NRL),2021-01-31,31.85
PUSA (NRL),2021-02-28,
PUSA (NRL),2021-03-31,
PUSA (NRL),2021-04-30,
PUSA (NRL),2021-05-31,
PUSA (NRL),2021-06-30,
PUSA (NRL),2021-07-31,
PUSA (NRL),2021-08-31,
PUSA (NRL),2021-09-30,
PUSA (NRL),2021-10-31,
PUSA (NRL),2021-11-30,31.94
PUSA (NRL),2021-12-31,
PUSA (NRL),2022-01-31,31.46
PUSA (NRL),2022-02-28,
PUSA (NRL),2022-03-31,
PUSA (NRL),2022-04-30,
PUSA (NRL),2022-05-31,
PUSA (NRL),2022-06-30,
PUSA (NRL),2022-07-31,
PUSA (NRL),2022-08-31,30.86
PUSA (NRL) Pz,2023-09-30,29.30121875
PUSA (NRL) Pz,2023-10-31,29.50516326530612
PUSA (NRL) Pz,2023-11-30,28.90516513761468
PUSA (NRL) Pz,2023-12-31,28.508499999999998
PUSA (WTC),2020-08-31,25.66
PUSA (WTC),2020-09-30,
PUSA (WTC),2020-10-31,
PUSA (WTC),2020-11-30,25.74
PUSA (WTC),2020-12-31,
PUSA (WTC),2021-01-31,24.51
Palla Temple,2020-08-31,8.27
Palla Temple,2020-09-30,
Palla Temple,2020-10-31,
Palla Temple,2020-11-30,9.76
Palla Temple,2020-12-31,
Palla Temple,2021-01-31,8.05
Palla Temple,2021-02-28,
Palla Temple,2021-03-31,
Palla Temple,2021-04-30,
Palla Temple,2021-05-31,
Palla Temple,2021-06-30,
Palla Temple,2021-07-31,
Palla Temple,2021-08-31,7.72
Palla Temple,2021-09-30,
Palla Temple,2021-10-31,
Palla Temple,2021-11-30,7.2
Palla Temple,2021-12-31,
Palla Temple,2022-01-31,7.98
Palla Temple,2022-02-28,
Palla Temple,2022-03-31,
Palla Temple,2022-04-30,
Palla Temple,2022-05-31,8.08
Palla Temple,2022-06-30,
Palla Temple,2022-07-31,
Palla Temple,2022-08-31,8.18
Palla Temple,2022-09-30,
Palla Temple,2022-10-31,
Palla Temple,2022-11-30,8.62
Palla Temple_1,2023-09-30,10.287415999999999
Palla Temple_1,2023-10-31,9.226048076923076
Palla Temple_1,2023-11-30,9.279851063829788
Palla Zero RD,2020-01-31,9.49
Palla Zero RD,2020-02-29,
Palla Zero RD,2020-03-31,
Palla Zero RD,2020-04-30,
Palla Zero RD,2020-05-31,
Palla Zero RD,2020-06-30,
Palla Zero RD,2020-07-31,
Palla Zero RD,2020-08-31,11.7
Palla Zero RD,2020-09-30,
Palla Zero RD,2020-10-31,
Palla Zero RD,2020-11-30,12.7
Palla Zero RD,2020-12-31,
Palla Zero RD,2021-01-31,11.52
Palla Zero RD,2021-02-28,
Palla Zero RD,2021-03-31,
Palla Zero RD,2021-04-30,
Palla Zero RD,2021-05-31,
Palla Zero RD,2021-06-30,
Palla Zero RD,2021-07-31,
Palla Zero RD,2021-08-31,11.7
Palla Zero RD,2021-09-30,
Palla Zero RD,2021-10-31,
Palla Zero RD,2021-11-30,9.8
Palla Zero RD,2021-12-31,
Palla Zero RD,2022-01-31,9.5
Palla Zero RD,2022-02-28,
Palla Zero RD,2022-03-31,
Palla Zero RD,2022-04-30,
Palla Zero RD,2022-05-31,9.75
Palla Zero RD,2022-06-30,
Palla Zero RD,2022-07-31,
Palla Zero RD,2022-08-31,10.46
Palla Zero RD,2022-09-30,
Palla Zero RD,2022-10-31,
Palla Zero RD,2022-11-30,9.2
Peera Garhi Dw,2020-01-31,8.45
Peera Garhi Dw,2020-02-29,
Peera Garhi Dw,2020-03-31,
Peera Garhi Dw,2020-04-30,
Peera Garhi Dw,2020-05-31,
Peera Garhi Dw,2020-06-30,
Peera Garhi Dw,2020-07-31,
Peera Garhi Dw,2020-08-31,7.1
Peera Garhi Dw,2020-09-30,
Peera Garhi Dw,2020-10-31,
Peera Garhi Dw,2020-11-30,8.95
Peera Garhi Dw,2020-12-31,
Peera Garhi Dw,2021-01-31,8.02
Peera Garhi Dw,2021-02-28,
Peera Garhi Dw,2021-03-31,
Peera Garhi Dw,2021-04-30,
Peera Garhi Dw,2021-05-31,
Peera Garhi Dw,2021-06-30,
Peera Garhi Dw,2021-07-31,
Peera Garhi Dw,2021-08-31,6.99
Peera Garhi Dw,2021-09-30,
Peera Garhi Dw,2021-10-31,
Peera Garhi Dw,2021-11-30,5.43
Peera Garhi Dw,2021-12-31,
Peera Garhi Dw,2022-01-31,5.22
Peera Garhi Dw,2022-02-28,
Peera Garhi Dw,2022-03-31,
Peera Garhi Dw,2022-04-30,
Peera Garhi Dw,2022-05-31,5.84
Peera Garhi Dw,2022-06-30,
Peera Garhi Dw,2022-07-31,
Peera Garhi Dw,2022-08-31,5.81
Peera Garhi Dw,2022-09-30,
Peera Garhi Dw,2022-10-31,
Peera Garhi Dw,2022-11-30,5.89
Peera Garhi Pz,2020-01-31,6.12
Peera Garhi Pz,2020-02-29,
Peera Garhi Pz,2020-03-31,
Peera Garhi Pz,2020-04-30,
Peera Garhi Pz,2020-05-31,
Peera Garhi Pz,2020-06-30,
Peera Garhi Pz,2020-07-31,
Peera Garhi Pz,2020-08-31,5.58
Peera Garhi Pz,2020-09-30,
Peera Garhi Pz,2020-10-31,
Peera Garhi Pz,2020-11-30,6.39
Peera Garhi Pz,2020-12-31,
Peera Garhi Pz,2021-01-31,5.51
Peera Garhi Pz,2021-02-28,
Peera Garhi Pz,2021-03-31,
Peera Garhi Pz,2021-04-30,
Peera Garhi Pz,2021-05-31,
Peera Garhi Pz,2021-06-30,
Peera Garhi Pz,2021-07-31,
Peera Garhi Pz,2021-08-31,3.77
Peera Garhi Pz,2021-09-30,
Peera Garhi Pz,2021-10-31,
Peera Garhi Pz,2021-11-30,2.6
Peera Garhi Pz,2021-12-31,
Peera Garhi Pz,2022-01-31,2.76
Peera Garhi Pz,2022-02-28,
Peera Garhi Pz,2022-03-31,
Peera Garhi Pz,2022-04-30,
Peera Garhi Pz,2022-05-31,3.69
Peera Garhi Pz,2022-06-30,
Peera Garhi Pz,2022-07-31,
Peera Garhi Pz,2022-08-31,3.24
Peera Garhi Pz,2022-09-30,
Peera Garhi Pz,2022-10-31,
Peera Garhi Pz,2022-11-30,3.66
Pusp Vihar Pz,2020-01-31,49.27
Pusp Vihar Pz,2020-02-29,
Pusp Vihar Pz,2020-03-31,
Pusp Vihar Pz,2020-04-30,
Pusp Vihar Pz,2020-05-31,
Pusp Vihar Pz,2020-06-30,
Pusp Vihar Pz,2020-07-31,
Pusp Vihar Pz,2020-08-31,46.74
Pusp Vihar Pz,2020-09-30,
Pusp Vihar Pz,2020-10-31,
Pusp Vihar Pz,2020-11-30,
Pusp Vihar Pz,2020-12-31,
Pusp Vihar Pz,2021-01-31,44.82
Pusp Vihar Pz,2021-02-28,
Pusp Vihar Pz,2021-03-31,
Pusp Vihar Pz,2021-04-30,
Pusp Vihar Pz,2021-05-31,
Pusp Vihar Pz,2021-06-30,
Pusp Vihar Pz,2021-07-31,
Pusp Vihar Pz,2021-08-31,43.05
Pusp Vihar Pz,2021-09-30,
Pusp Vihar Pz,2021-10-31,
Pusp Vihar Pz,2021-11-30,42.3
Pusp Vihar Pz,2021-12-31,
Pusp Vihar Pz,2022-01-31,41.1
Pusp Vihar Pz,2022-02-28,
Pusp Vihar Pz,2022-03-31,
Pusp Vihar Pz,2022-04-30,
Pusp Vihar Pz,2022-05-31,39.53
Pusp Vihar Pz,2022-06-30,
Pusp Vihar Pz,2022-07-31,
Pusp Vihar Pz,2022-08-31,
Pusp Vihar Pz,2022-09-30,
Pusp Vihar Pz,2022-10-31,
Pusp Vihar Pz,2022-11-30,39.04
Qatlupur Pz,2020-01-31,2.36
Qatlupur Pz,2020-02-29,
Qatlupur Pz,2020-03-31,
Qatlupur Pz,2020-04-30,
Qatlupur Pz,2020-05-31,
Qatlupur Pz,2020-06-30,
Qatlupur Pz,2020-07-31,
Qatlupur Pz,2020-08-31,0.41
Qatlupur Pz,2020-09-30,
Qatlupur Pz,2020-10-31,
Qatlupur Pz,2020-11-30,
Qatlupur Pz,2020-12-31,
Qatlupur Pz,2021-01-31,1.92
Qatlupur Pz,2021-02-28,
Qatlupur Pz,2021-03-31,
Qatlupur Pz,2021-04-30,
Qatlupur Pz,2021-05-31,
Qatlupur Pz,2021-06-30,
Qatlupur Pz,2021-07-31,
Qatlupur Pz,2021-08-31,5.24
Qatlupur Pz,2021-09-30,
Qatlupur Pz,2021-10-31,
Qatlupur Pz,2021-11-30,2.13
Qatlupur Pz,2021-12-31,
Qatlupur Pz,2022-01-31,2.46
Qatlupur Pz,2022-02-28,
Qatlupur Pz,2022-03-31,
Qatlupur Pz,2022-04-30,
Qatlupur Pz,2022-05-31,3.89
Qatlupur Pz,2022-06-30,
Qatlupur Pz,2022-07-31,
Qatlupur Pz,2022-08-31,1.64
Qatlupur Pz,2022-09-30,
Qatlupur Pz,2022-10-31,
Qatlupur Pz,2022-11-30,2.62
Qatlupur_2,2023-10-31,0.0
Qatlupur_2,2023-11-30,0.0
Qatlupur_2,2023-12-31,0.0
Rani Khera,2020-01-31,0.8
Rani Khera,2020-02-29,
Rani Khera,2020-03-31,
Rani Khera,2020-04-30,
Rani Khera,2020-05-31,
Rani Khera,2020-06-30,
Rani Khera,2020-07-31,
Rani Khera,2020-08-31,0.82
Rani Khera,2020-09-30,
Rani Khera,2020-10-31,
Rani Khera,2020-11-30,2.11
Rani Khera,2020-12-31,
Rani Khera,2021-01-31,0.57
Rani Khera,2021-02-28,
Rani Khera,2021-03-31,
Rani Khera,2021-04-30,
Rani Khera,2021-05-31,
Rani Khera,2021-06-30,
Rani Khera,2021-07-31,
Rani Khera,2021-08-31,0.52
Rani Khera,2021-09-30,
Rani Khera,2021-10-31,
Rani Khera,2021-11-30,0.22
Rani Khera,2021-12-31,
Rani Khera,2022-01-31,
Rani Khera,2022-02-28,
Rani Khera,2022-03-31,
Rani Khera,2022-04-30,
Rani Khera,2022-05-31,1.25
Rani Khera,2022-06-30,
Rani Khera,2022-07-31,
Rani Khera,2022-08-31,0.43
Rani Khera,2022-09-30,
Rani Khera,2022-10-31,
Rani Khera,2022-11-30,0.62
Raota,2020-01-31,2.14
Raota,2020-02-29,
Raota,2020-03-31,
Raota,2020-04-30,
Raota,2020-05-31,
Raota,2020-06-30,
Raota,2020-07-31,
Raota,2020-08-31,1.01
Raota,2020-09-30,
Raota,2020-10-31,
Raota,2020-11-30,2.37
Raota,2020-12-31,
Raota,2021-01-31,1.37
Raota,2021-02-28,
Raota,2021-03-31,
Raota,2021-04-30,
Raota,2021-05-31,
Raota,2021-06-30,
Raota,2021-07-31,
Raota,2021-08-31,0.6
Raota,2021-09-30,
Raota,2021-10-31,
Raota,2021-11-30,0.88
Raota,2021-12-31,
Raota,2022-01-31,1.45
Raota,2022-02-28,
Raota,2022-03-31,
Raota,2022-04-30,
Raota,2022-05-31,1.68
Raota,2022-06-30,
Raota,2022-07-31,
Raota,2022-08-31,0.79
Raota,2022-09-30,
Raota,2022-10-31,
Raota,2022-11-30,0.84
Rohini Sec-28,2020-01-31,7.04
Rohini Sec-28,2020-02-29,
Rohini Sec-28,2020-03-31,
Rohini Sec-28,2020-04-30,
Rohini Sec-28,2020-05-31,
Rohini Sec-28,2020-06-30,
Rohini Sec-28,2020-07-31,
Rohini Sec-28,2020-08-31,6.59
Rohini Sec-28,2020-09-30,
Rohini Sec-28,2020-10-31,
Rohini Sec-28,2020-11-30,7.82
Rohini Sec-28,2020-12-31,
Rohini Sec-28,2021-01-31,6.96
Rohini Sec-28,2021-02-28,
Rohini Sec-28,2021-03-31,
Rohini Sec-28,2021-04-30,
Rohini Sec-28,2021-05-31,
Rohini Sec-28,2021-06-30,
Rohini Sec-28,2021-07-31,
Rohini Sec-28,2021-08-31,6.4
Rohini Sec-28,2021-09-30,
Rohini Sec-28,2021-10-31,
Rohini Sec-28,2021-11-30,4.52
Rohini Sec-28,2021-12-31,
Rohini Sec-28,2022-01-31,4.37
Rohini Sec-28,2022-02-28,
Rohini Sec-28,2022-03-31,
Rohini Sec-28,2022-04-30,
Rohini Sec-28,2022-05-31,4.88
Rohini Sec-28,2022-06-30,
Rohini Sec-28,2022-07-31,
Rohini Sec-28,2022-08-31,5.25
Rohini Sec-28,2022-09-30,
Rohini Sec-28,2022-10-31,
Rohini Sec-28,2022-11-30,4.76
Rohini Sector - 11,2020-01-31,5.91
Rohini Sector - 11,2020-02-29,
Rohini Sector - 11,2020-03-31,
Rohini Sector - 11,2020-04-30,
Rohini Sector - 11,2020-05-31,
Rohini Sector - 11,2020-06-30,
Rohini Sector - 11,2020-07-31,
Rohini Sector - 11,2020-08-31,5.37
Rohini Sector - 11,2020-09-30,
Rohini Sector - 11,2020-10-31,
Rohini Sector - 11,2020-11-30,6.19
Rohini Sector - 11,2020-12-31,
Rohini Sector - 11,2021-01-31,5.38
Rohini Sector - 11,2021-02-28,
Rohini Sector - 11,2021-03-31,
Rohini Sector - 11,2021-04-30,
Rohini Sector - 11,2021-05-31,
Rohini Sector - 11,2021-06-30,
Rohini Sector - 11,2021-07-31,
Rohini Sector - 11,2021-08-31,4.3
Rohini Sector - 11,2021-09-30,
Rohini Sector - 11,2021-10-31,
Rohini Sector - 11,2021-11-30,3.42
Rohini Sector - 11,2021-12-31,
Rohini Sector - 11,2022-01-31,4.06
Rohini Sector - 11,2022-02-28,
Rohini Sector - 11,2022-03-31,
Rohini Sector - 11,2022-04-30,
Rohini Sector - 11,2022-05-31,4.89
Rohini Sector - 11,2022-06-30,
Rohini Sector - 11,2022-07-31,
Rohini Sector - 11,2022-08-31,4.72
Rohini Sector - 11,2022-09-30,
Rohini Sector - 11,2022-10-31,
Rohini Sector - 11,2022-11-30,4.94
Rohini Sector 1Pz,2023-09-30,5.174816666666667
Rohini Sector 1Pz,2023-10-31,2.3373070175438593
Rohini Sector 1Pz,2023-11-30,2.4087731092436977
Rohini Sector 1Pz,2023-12-31,2.2792049180327867
"Rohini, Sector-23",2023-09-30,4.2264
"Rohini, Sector-23",2023-10-31,1.1035047619047618
"Rohini, Sector-23",2023-11-30,0.9697767857142857
"Rohini, Sector-23",2023-12-31,0.7578264462809917
Sainik Vihar Pz,2020-11-30,4.28
Sainik Vihar Pz,2020-12-31,
Sainik Vihar Pz,2021-01-31,3.21
Sainik Vihar Pz,2021-02-28,
Sainik Vihar Pz,2021-03-31,
Sainik Vihar Pz,2021-04-30,
Sainik Vihar Pz,2021-05-31,
Sainik Vihar Pz,2021-06-30,
Sainik Vihar Pz,2021-07-31,
Sainik Vihar Pz,2021-08-31,0.93
Sainik Vihar Pz,2021-09-30,
Sainik Vihar Pz,2021-10-31,
Sainik Vihar Pz,2021-11-30,
Sainik Vihar Pz,2021-12-31,
Sainik Vihar Pz,2022-01-31,
Sainik Vihar Pz,2022-02-28,
Sainik Vihar Pz,2022-03-31,
Sainik Vihar Pz,2022-04-30,
Sainik Vihar Pz,2022-05-31,3.14
Sainik Vihar Pz,2022-06-30,
Sainik Vihar Pz,2022-07-31,
Sainik Vihar Pz,2022-08-31,
Sainik Vihar Pz,2022-09-30,
Sainik Vihar Pz,2022-10-31,
Sainik Vihar Pz,2022-11-30,2.43
Samaipur Badli,2023-09-30,8.408323076923075
Samaipur Badli,2023-10-31,8.261442307692308
Samaipur Badli,2023-11-30,8.28545871559633
Samaipur Badli,2023-12-31,8.297027027027028
Sandesh Vihar Pz_1,2023-09-30,7.701631147540984
Sandesh Vihar Pz_1,2023-10-31,5.4312450980392155
Sandesh Vihar Pz_1,2023-11-30,5.4661284403669725
Sandesh Vihar Pz_1,2023-12-31,5.3374727272727265
Sanjay Van Pz_1,2023-09-30,3.3208090909090906
Sanjay Van Pz_1,2023-10-31,3.3471782178217824
Sanjay Van Pz_1,2023-11-30,3.1347540983606557
Sanjay Van Pz_1,2023-12-31,3.080443548387097
Sanjay van Ck Dam,2020-11-30,4.58
Sanjay van Ck Dam,2020-12-31,
Sanjay van Ck Dam,2021-01-31,3.85
Sanjay van Ck Dam,2021-02-28,
Sanjay van Ck Dam,2021-03-31,
Sanjay van Ck Dam,2021-04-30,
Sanjay van Ck Dam,2021-05-31,
Sanjay van Ck Dam,2021-06-30,
Sanjay van Ck Dam,2021-07-31,
Sanjay van Ck Dam,2021-08-31,
Sanjay van Ck Dam,2021-09-30,
Sanjay van Ck Dam,2021-10-31,
Sanjay van Ck Dam,2021-11-30,0.51
Sanjay van Ck Dam,2021-12-31,
Sanjay van Ck Dam,2022-01-31,1.9
Sanjay van Ck Dam,2022-02-28,
Sanjay van Ck Dam,2022-03-31,
Sanjay van Ck Dam,2022-04-30,
Sanjay van Ck Dam,2022-05-31,3.29
Sanjay van Ck Dam,2022-06-30,
Sanjay van Ck Dam,2022-07-31,
Sanjay van Ck Dam,2022-08-31,2.97
Sanjay van Ck Dam,2022-09-30,
Sanjay van Ck Dam,2022-10-31,
Sanjay van Ck Dam,2022-11-30,2.66
Shekhawati Line Pz,2020-01-31,46.42
Shekhawati Line Pz,2020-02-29,
Shekhawati Line Pz,2020-03-31,
Shekhawati Line Pz,2020-04-30,
Shekhawati Line Pz,2020-05-31,
Shekhawati Line Pz,2020-06-30,
Shekhawati Line Pz,2020-07-31,
Shekhawati Line Pz,2020-08-31,47.48
Shekhawati Line Pz,2020-09-30,
Shekhawati Line Pz,2020-10-31,
Shekhawati Line Pz,2020-11-30,48.0
Shekhawati Line Pz,2020-12-31,
Shekhawati Line Pz,2021-01-31,47.6
Shekhawati Line Pz,2021-02-28,
Shekhawati Line Pz,2021-03-31,
Shekhawati Line Pz,2021-04-30,
Shekhawati Line Pz,2021-05-31,
Shekhawati Line Pz,2021-06-30,
Shekhawati Line Pz,2021-07-31,
Shekhawati Line Pz,2021-08-31,44.86
Shekhawati Line Pz,2021-09-30,
Shekhawati Line Pz,2021-10-31,
Shekhawati Line Pz,2021-11-30,43.76
Shekhawati Line Pz,2021-12-31,
Shekhawati Line Pz,2022-01-31,43.79
Shekhawati Line Pz,2022-02-28,
Shekhawati Line Pz,2022-03-31,
Shekhawati Line Pz,2022-04-30,
Shekhawati Line Pz,2022-05-31,
Shekhawati Line Pz,2022-06-30,
Shekhawati Line Pz,2022-07-31,
Shekhawati Line Pz,2022-08-31,51.03
Shekhawati Line Pz,2022-09-30,
Shekhawati Line Pz,2022-10-31,
Shekhawati Line Pz,2022-11-30,43.04
Shikarpur Deep Pz,2023-09-30,9.494603448275862
Shikarpur Deep Pz,2023-10-31,6.846959677419355
Shikarpur Deep Pz,2023-11-30,6.785714285714286
Shikarpur Deep Pz,2023-12-31,6.895584905660377
Shikarpur Shallow Pz,2023-09-30,6.745591666666667
Shikarpur Shallow Pz,2023-10-31,6.684990740740741
Shikarpur Shallow Pz,2023-11-30,6.595522522522522
Shikarpur Shallow Pz,2023-12-31,6.699333333333334
Sikarpur Deep,2020-01-31,9.78
Sikarpur Deep,2020-02-29,
Sikarpur Deep,2020-03-31,
Sikarpur Deep,2020-04-30,
Sikarpur Deep,2020-05-31,
Sikarpur Deep,2020-06-30,
Sikarpur Deep,2020-07-31,
Sikarpur Deep,2020-08-31,9.48
Sikarpur Deep,2020-09-30,
Sikarpur Deep,2020-10-31,
Sikarpur Deep,2020-11-30,10.1
Sikarpur Deep,2020-12-31,
Sikarpur Deep,2021-01-31,8.56
Sikarpur Deep,2021-02-28,
Sikarpur Deep,2021-03-31,
Sikarpur Deep,2021-04-30,
Sikarpur Deep,2021-05-31,
Sikarpur Deep,2021-06-30,
Sikarpur Deep,2021-07-31,
Sikarpur Deep,2021-08-31,8.1
Sikarpur Deep,2021-09-30,
Sikarpur Deep,2021-10-31,
Sikarpur Deep,2021-11-30,
Sikarpur Deep,2021-12-31,
Sikarpur Deep,2022-01-31,7.38
Sikarpur Deep,2022-02-28,
Sikarpur Deep,2022-03-31,
Sikarpur Deep,2022-04-30,
Sikarpur Deep,2022-05-31,7.43
Sikarpur Deep,2022-06-30,
Sikarpur Deep,2022-07-31,
Sikarpur Deep,2022-08-31,7.36
Sikarpur Deep,2022-09-30,
Sikarpur Deep,2022-10-31,
Sikarpur Deep,2022-11-30,6.33
Sikarpur Shallow,2020-01-31,9.53
Sikarpur Shallow,2020-02-29,
Sikarpur Shallow,2020-03-31,
Sikarpur Shallow,2020-04-30,
Sikarpur Shallow,2020-05-31,
Sikarpur Shallow,2020-06-30,
Sikarpur Shallow,2020-07-31,
Sikarpur Shallow,2020-08-31,9.55
Sikarpur Shallow,2020-09-30,
Sikarpur Shallow,2020-10-31,
Sikarpur Shallow,2020-11-30,9.92
Sikarpur Shallow,2020-12-31,
Sikarpur Shallow,2021-01-31,8.46
Sikarpur Shallow,2021-02-28,
Sikarpur Shallow,2021-03-31,
Sikarpur Shallow,2021-04-30,
Sikarpur Shallow,2021-05-31,
Sikarpur Shallow,2021-06-30,
Sikarpur Shallow,2021-07-31,
Sikarpur Shallow,2021-08-31,7.93
Sikarpur Shallow,2021-09-30,
Sikarpur Shallow,2021-10-31,
Sikarpur Shallow,2021-11-30,
Sikarpur Shallow,2021-12-31,
Sikarpur Shallow,2022-01-31,7.42
Sikarpur Shallow,2022-02-28,
Sikarpur Shallow,2022-03-31,
Sikarpur Shallow,2022-04-30,
Sikarpur Shallow,2022-05-31,7.28
Sikarpur Shallow,2022-06-30,
Sikarpur Shallow,2022-07-31,
Sikarpur Shallow,2022-08-31,7.22
Sikarpur Shallow,2022-09-30,
Sikarpur Shallow,2022-10-31,
Sikarpur Shallow,2022-11-30,6.12
Singhola Pz,2020-01-31,21.3
Singhola Pz,2020-02-29,
Singhola Pz,2020-03-31,
Singhola Pz,2020-04-30,
Singhola Pz,2020-05-31,
Singhola Pz,2020-06-30,
Singhola Pz,2020-07-31,
Singhola Pz,2020-08-31,21.57
Singhola Pz,2020-09-30,
Singhola Pz,2020-10-31,
Singhola Pz,2020-11-30,
Singhola Pz,2020-12-31,
Singhola Pz,2021-01-31,
Singhola Pz,2021-02-28,
Singhola Pz,2021-03-31,
Singhola Pz,2021-04-30,
Singhola Pz,2021-05-31,
Singhola Pz,2021-06-30,
Singhola Pz,2021-07-31,
Singhola Pz,2021-08-31,21.78
Singhola Pz,2021-09-30,
Singhola Pz,2021-10-31,
Singhola Pz,2021-11-30,
Singhola Pz,2021-12-31,
Singhola Pz,2022-01-31,18.29
Singhola Pz,2022-02-28,
Singhola Pz,2022-03-31,
Singhola Pz,2022-04-30,
Singhola Pz,2022-05-31,18.0
Singhola Pz,2022-06-30,
Singhola Pz,2022-07-31,
Singhola Pz,2022-08-31,19.07
Singhola Pz,2022-09-30,
Singhola Pz,2022-10-31,
Singhola Pz,2022-11-30,19.02
Singhola Pz_2,2023-10-31,0.0
Singhola Pz_2,2023-11-30,0.0
Singhola Pz_2,2023-12-31,0.0
Singhu Village Pz_1,2020-05-31,22.35
Singhu Village Pz_1,2020-06-30,
Singhu Village Pz_1,2020-07-31,
Singhu Village Pz_1,2020-08-31,22.71
Sonia Vihar WTP,2022-01-31,9.35
Sonia Vihar WTP,2022-02-28,
Sonia Vihar WTP,2022-03-31,
Sonia Vihar WTP,2022-04-30,
Sonia Vihar WTP,2022-05-31,11.52
Sonia Vihar WTP,2022-06-30,
Sonia Vihar WTP,2022-07-31,
Sonia Vihar WTP,2022-08-31,12.87
Sonia Vihar WTP,2022-09-30,
Sonia Vihar WTP,2022-10-31,
Sonia Vihar WTP,2022-11-30,11.24
Sonia Vihar_1,2023-06-30,39.80316842105263
Sonia Vihar_1,2023-07-31,45.097879032258064
Sonia Vihar_1,2023-08-31,51.346233870967744
Sonia Vihar_1,2023-09-30,7.61286323208592
Sonia Vihar_1,2023-10-31,7.696493506493506
Sonia Vihar_1,2023-11-30,8.050611111111111
Sonia Vihar_1,2023-12-31,8.348289256198347
Sultanpur Dabas_1,2023-09-30,4.095546875
Sultanpur Dabas_1,2023-10-31,4.371588785046729
Sultanpur Dabas_1,2023-11-30,4.658607476635514
Sultanpur Dabas_1,2023-12-31,4.834762295081967
Sultanpur IMS,2020-01-31,61.99
Sultanpur IMS,2020-02-29,
Sultanpur IMS,2020-03-31,
Sultanpur IMS,2020-04-30,
Sultanpur IMS,2020-05-31,
Sultanpur IMS,2020-06-30,
Sultanpur IMS,2020-07-31,
Sultanpur IMS,2020-08-31,62.66
Sultanpur IMS,2020-09-30,
Sultanpur IMS,2020-10-31,
Sultanpur IMS,2020-11-30,63.75
Sultanpur IMS,2020-12-31,
Sultanpur IMS,2021-01-31,63.88
Sultanpur IMS,2021-02-28,
Sultanpur IMS,2021-03-31,
